"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.phi","loadInertia.w","vfController.x"
0.1969,-0.433285741493589,0.0290453117706133,0.336530748051836,-0.173245056097422,1.28255457070647,23.3128310725294,6.08991609793759
0.19695,-0.433067389573127,0.0288381943527919,0.336794287714124,-0.172062967367966,1.28372048178986,23.3236153976691,6.09300938860413
0.197,-0.432848714227219,0.0286309461477728,0.337054262216567,-0.170879989858968,1.28488693224701,23.3344058398138,6.09610346466883
0.19705,-0.432629715904963,0.0284235670595764,0.337310666998883,-0.169696134201778,1.28605392238431,23.345202410897,6.0991983261317
0.1971,-0.432410395056604,0.0282160569923035,0.337563497531476,-0.16851141105141,1.28722145250877,23.3560051228205,6.10229397299273
0.19715,-0.432190752133543,0.0280084158501337,0.33781274931555,-0.167325831086498,1.28838952292797,23.3668139874543,6.10539040525193
0.1972,-0.431970787588333,0.0278006435373245,0.338058417883212,-0.166139405009246,1.28955813395013,23.3776290166361,6.10848762290928
0.19725,-0.431750501874682,0.0275927399582089,0.338300498797582,-0.164952143545383,1.29072728588404,23.388450222172,6.11158562596481
0.1973,-0.431529895447454,0.0273847050171939,0.338538987652904,-0.163764057444115,1.2918969790391,23.3992776158361,6.11468441441849
0.19735,-0.431308968762672,0.0271765386187595,0.338773880074651,-0.162575157478082,1.2930672137253,23.4101112093702,6.11778398827034
0.1974,-0.431087722277515,0.0269682406674566,0.339005171719638,-0.161385454443306,1.29423799025323,23.4209510144843,6.12088434752035
0.19745,-0.430866156450323,0.0267598110679056,0.339232858276126,-0.160194959159149,1.29540930893407,23.4317970428563,6.12398549216852
0.1975,-0.430644271740595,0.0265512497247947,0.339456935463933,-0.159003682468263,1.29658117007959,23.4426493061319,6.12708742221486
0.19755,-0.430422068608994,0.0263425565428786,0.339677399034543,-0.157811635236545,1.29775357400216,23.4535078159246,6.13019013765936
0.1976,-0.430199547517343,0.0261337314269764,0.339894244771214,-0.156618828353091,1.29892652101473,23.464372583816,6.13329363850203
0.19765,-0.429976708928632,0.0259247742819704,0.340107468489087,-0.155425272730146,1.30010001143084,23.4752436213551,6.13639792474286
0.1977,-0.429753553355518,0.0257156852538958,0.340317065874941,-0.154230978026109,1.30127404554148,23.4861209315618,6.13950299638185
0.19775,-0.429530081379633,0.0255064648259115,0.340523032423473,-0.153035952137151,1.30244862360586,23.4970045055434,6.142608853419
0.1978,-0.429306293327919,0.0252971122094361,0.340725364507469,-0.151840209718621,1.30362374600585,23.5078943792,6.14571549585432
0.19785,-0.429082189669534,0.0250876273170568,0.34092405806572,-0.150643761735349,1.30479941305662,23.5187905636886,6.1488229236878
0.1979,-0.428857770874855,0.024878010061656,0.341119109069282,-0.149446619173809,1.30597562507387,23.5296930701252,6.15193113691945
0.19795,-0.428633037415478,0.0246682603564135,0.341310513521581,-0.148248793042059,1.30715238237389,23.540601909585,6.15504013554926
0.198,-0.428407989764223,0.0244583781148071,0.341498267458526,-0.147050294369675,1.30832968527349,23.551517093102,6.15814991957723
0.19805,-0.42818262839513,0.0242483632506155,0.341682366948608,-0.145851134207687,1.30950753409005,23.5624386316688,6.16126048900337
0.1981,-0.427956953783467,0.0240382156779192,0.341862808093011,-0.144651323628514,1.31068592914151,23.5733665362369,6.16437184382766
0.19815,-0.427730966405729,0.023827935311103,0.342039587025717,-0.143450873725898,1.31186487074633,23.5843008177161,6.16748398405013
0.1982,-0.427504666739637,0.0236175220648574,0.342212699913612,-0.142249795614846,1.31304435922353,23.5952414869744,6.17059690967075
0.19825,-0.427278055264147,0.0234069758541802,0.342382142956592,-0.141048100431557,1.31422439489269,23.6061885548381,6.17371062068954
0.1983,-0.427051132459445,0.0231962965943786,0.342547912387673,-0.139845799333362,1.31540497807392,23.6171420320915,6.1768251171065
0.19835,-0.426823898806952,0.0229854842010707,0.342710004473092,-0.138642903498661,1.31658610908786,23.6281019294766,6.17994039892161
0.1984,-0.426596354789324,0.0227745385901874,0.342868415512416,-0.137439424126854,1.31776778825571,23.6390682576932,6.18305646613489
0.19845,-0.426368500890457,0.0225634596779745,0.343023141838649,-0.136235372438284,1.31895001589919,23.6500410273988,6.18617331874633
0.1985,-0.426140337595485,0.0223522473809936,0.343174179818338,-0.135030759674164,1.32013279234058,23.661020249208,6.18929095675594
0.19855,-0.425911865390786,0.0221409016161246,0.343321525851679,-0.133825597096516,1.32131611790266,23.6720059336929,6.19240938016371
0.1986,-0.425683084763978,0.0219294223005672,0.343465176372623,-0.132619895988111,1.32249999290878,23.6829980913827,6.19552858896964
0.19865,-0.425453996203928,0.0217178093518426,0.343605127848983,-0.131413667652395,1.32368441768278,23.6939967327634,6.19864858317374
0.1987,-0.425224600200748,0.0215060626877959,0.34374137678254,-0.130206923413436,1.32486939254908,23.7050018682781,6.201769362776
0.19875,-0.424994897245798,0.0212941822265965,0.343873919709151,-0.128999674615851,1.32605491783257,23.7160135083261,6.20489092777642
0.1988,-0.424764887831691,0.0210821678867414,0.344002753198852,-0.127791932624743,1.32724099385872,23.7270316632638,6.20801327817501
0.19885,-0.424534572452292,0.0208700195870558,0.344127873855968,-0.126583708825641,1.32842762095347,23.7380563434035,6.21113641397176
0.1989,-0.424303951602719,0.0206577372466954,0.344249278319217,-0.12537501462443,1.32961479944333,23.7490875590139,6.21426033516667
0.19895,-0.424073025779347,0.0204453207851484,0.344366963261819,-0.12416586144729,1.33080252965531,23.7601253203198,6.21738504175975
0.199,-0.42384179547981,0.0202327701222367,0.344480925391597,-0.122956260740633,1.33199081191692,23.7711696375019,6.22051053375099
0.19905,-0.423610261202999,0.0200200851781178,0.344591161451089,-0.121746223971031,1.33317964655622,23.7822205206966,6.22363681114039
0.1991,-0.42337842344907,0.0198072658732868,0.344697668217655,-0.120535762625162,1.33436903390177,23.7932779799961,6.22676387392796
0.19915,-0.423146282719441,0.0195943121285781,0.344800442503576,-0.119324888209737,1.33555897428263,23.8043420254479,6.22989172211369
0.1992,-0.422913839516793,0.0193812238651672,0.344899481156167,-0.118113612251442,1.33674946802839,23.815412667055,6.23302035569758
0.19925,-0.422681094345079,0.019168001004572,0.344994781057883,-0.116901946296867,1.33794051546914,23.8264899147753,6.23614977467964
0.1993,-0.422448047709516,0.0189546434686553,0.345086339126423,-0.115689901912448,1.33913211693549,23.8375737785221,6.23927997905986
0.19935,-0.422214700116595,0.018741151179626,0.345174152314836,-0.114477490684398,1.34032427275854,23.8486642681632,6.24241096883824
0.1994,-0.421981052074077,0.0185275240600409,0.34525821761163,-0.113264724218645,1.3415169832699,23.8597613935216,6.24554274401479
0.19945,-0.421747103965579,0.0183137615047924,0.345338531419659,-0.112051612470788,1.34271024881571,23.8708651825734,6.2486753045895
0.1995,-0.421512856299876,0.0180998634306642,0.345415090791049,-0.110838167065515,1.34390406972877,23.8819756452736,6.25180865056238
0.19955,-0.421278309686114,0.0178858301719787,0.345487893304526,-0.109624400966483,1.34509844633126,23.8930927771523,6.25494278193341
0.1996,-0.421043464635432,0.0176716616454008,0.3455569360829,-0.108410325834739,1.34629337895701,23.9042165881015,6.25807769870261
0.19965,-0.420808321660189,0.0174573577677189,0.3456222162847,-0.107195953349984,1.3474888679403,23.9153470879751,6.26121340086998
0.1997,-0.420572881273977,0.0172429184558437,0.345683731104268,-0.105981295210499,1.34868491361595,23.9264842865889,6.26434988843551
0.19975,-0.420337143991613,0.0170283436268064,0.34574147777187,-0.104766363133069,1.34988151631926,23.9376281937209,6.2674871613992
0.1998,-0.420101110329143,0.016813633197757,0.345795453553793,-0.103551168852909,1.35107867638602,23.9487788191108,6.27062521976105
0.19985,-0.419864780803845,0.0165987870859635,0.345845655752449,-0.10233572412359,1.35227639415254,23.9599361724604,6.27376406352107
0.1999,-0.419628155934228,0.0163838052088095,0.345892081706479,-0.101120040716963,1.35347466995561,23.9711002634332,6.27690369267925
0.19995,-0.419391236240033,0.0161686874837941,0.345934728790854,-0.099904130423086,1.35467350413249,23.9822711016546,6.2800441072356
0.2,-0.419154022242235,0.0159534338285287,0.345973594416978,-0.0986880050501478,1.35587289702097,23.9934486967116,6.2831853071901
0.20005,-0.418916514463042,0.015738044160737,0.346008676032791,-0.0974716764243941,1.35707284895929,24.0046330581533,6.28632729254278
0.2001,-0.4186787134259,0.0155225183982525,0.346039971122872,-0.0962551563900524,1.35827336028621,24.0158241954902,6.28947006329361
0.20015,-0.41844061965549,0.0153068564590177,0.346067477208538,-0.0950384568092571,1.35947443134095,24.0270221181945,6.29261361944261
0.2002,-0.41820223367773,0.0150910582610824,0.346091191847952,-0.0938215895619773,1.36067606246322,24.0382268357003,6.29575796098977
0.20025,-0.41796355601978,0.0148751237226019,0.346111112636223,-0.0926045665459379,1.36187825399322,24.0494383574029,6.2989030879351
0.2003,-0.417724587210036,0.0146590527618361,0.346127237205507,-0.091387399676548,1.36308100627161,24.0606566926595,6.30204900027858
0.20035,-0.417485327778136,0.0144428452971475,0.346139563225111,-0.0901701008868251,1.36428431963956,24.0718818507886,6.30519569802024
0.2004,-0.417245778254962,0.0142265012469998,0.346148088401597,-0.0889526821273201,1.36548819443868,24.0831138410703,6.30834318116005
0.20045,-0.417005939172635,0.0140100205299572,0.346152810478884,-0.0877351553660451,1.36669263101108,24.0943526727462,6.31149144969803
0.2005,-0.416765811064524,0.0137934030646816,0.346153727238346,-0.0865175325883949,1.36789762969933,24.1055983550191,6.31464050363417
0.20055,-0.416525394465239,0.0135766487699321,0.346150836498922,-0.0852998257970747,1.36910319084648,24.1168508970535,6.31779034296848
0.2006,-0.41628468991064,0.0133597575645632,0.346144136117214,-0.0840820470120251,1.37030931479605,24.1281103079749,6.32094096770095
0.20065,-0.416043697937831,0.0131427293675231,0.34613362398759,-0.0828642082703464,1.37151600189201,24.1393765968703,6.32409237783158
0.2007,-0.415802419085165,0.012925564097853,0.346119298042288,-0.0816463216262268,1.37272325247882,24.150649772788,6.32724457336037
0.20075,-0.415560853892246,0.0127082616746846,0.346101156251515,-0.0804283991508637,1.3739310669014,24.1619298447374,6.33039755428733
0.2008,-0.415319002899925,0.0124908220172393,0.346079196623557,-0.0792104529323918,1.37513944550511,24.1732168216892,6.33355132061246
0.20085,-0.415076866650307,0.0122732450448265,0.346053417204871,-0.0779924950758073,1.3763483886358,24.1845107125752,6.33670587233574
0.2009,-0.414834445686747,0.0120555306768419,0.346023816080199,-0.0767745377028932,1.37755789663977,24.1958115262884,6.33986120945719
0.20095,-0.414591740553856,0.0118376788327668,0.34599039137266,-0.0755565929521467,1.37876796986376,24.2071192716827,6.3430173319768
0.201,-0.414348751819491,0.0116196894953865,0.345953140753156,-0.0743386716914984,1.37997860863826,24.2184339543974,6.34617423989458
0.20105,-0.414105480063239,0.0114015626776842,0.34591206169742,-0.0731207841922681,1.38118981328619,24.2297555785201,6.34933193321052
0.2011,-0.413861925788685,0.0111832981706288,0.34586715344373,-0.0719029452642234,1.38240158418979,24.2410841592557,6.35249041192462
0.20115,-0.41361808954607,0.0109648958957691,0.345818414256237,-0.0706851670764847,1.38361392169716,24.2524197052148,6.35564967603689
0.2012,-0.413373971886911,0.0107463557747903,0.345765842437531,-0.0694674618133221,1.38482682615685,24.2637622249656,6.35880972554732
0.20125,-0.413129573364007,0.010527677729513,0.345709436328739,-0.0682498416740595,1.38604029791783,24.2751117270347,6.36197056045591
0.2013,-0.412884894531439,0.010308861681893,0.345649194309621,-0.0670323188729848,1.38725433732951,24.286468219906,6.36513218076267
0.20135,-0.41263993594457,0.0100899075540199,0.345585114798666,-0.065814905639258,1.38846894474171,24.2978317120213,6.36829458646759
0.2014,-0.412394698160048,0.00987081526811735,0.345517196253186,-0.0645976142168178,1.38968412050471,24.3092022117803,6.37145777757067
0.20145,-0.412149181735807,0.00965158474654208,0.345445437169415,-0.0633804568642931,1.39089986496917,24.3205797275399,6.37462175407192
0.2015,-0.411903387231067,0.00943221591178295,0.345369836082602,-0.0621634458549064,1.39211617848621,24.3319642676147,6.37778651597133
0.20155,-0.411657315206336,0.00921270868646074,0.345290391567109,-0.0609465934763847,1.39333306140735,24.3433558402766,6.3809520632689
0.2016,-0.411410966223412,0.0089930629933273,0.345207102236508,-0.059729912030867,1.39455051408455,24.3547544537549,6.38411839596464
0.20165,-0.411164340845386,0.00877327875526506,0.345119966743674,-0.0585134138348123,1.39576853687015,24.3661601162361,6.38728551405854
0.2017,-0.410917439636639,0.00855335589528616,0.345028983780881,-0.0572971112189066,1.39698713011694,24.3775728358639,6.3904534175506
0.20175,-0.410670263162846,0.00833329433653235,0.344934152079903,-0.0560810165279743,1.39820629417811,24.388992620739,6.39362210644083
0.2018,-0.410422811990979,0.00811309400227367,0.344835470412104,-0.0548651421208815,1.39942602940726,24.4004194789193,6.39679158072922
0.20185,-0.410175086689303,0.00789275481590821,0.344732937588536,-0.0536495003704474,1.4006463361584,24.4118534184195,6.39996184041577
0.2019,-0.409927087827382,0.00767227670096147,0.344626552460036,-0.052434103663351,1.40186721478595,24.4232944472111,6.40313288550049
0.20195,-0.409678815976082,0.0074516595810855,0.344516313917323,-0.051218964400039,1.40308866564472,24.4347425732225,6.40630471598337
0.202,-0.409430271707566,0.00723090338005886,0.344402220891089,-0.0500040949946361,1.40431068908995,24.4461978043388,6.40947733186441
0.20205,-0.409181455595299,0.00701000802178517,0.344284272352102,-0.0487895078748495,1.40553328547726,24.4576601484015,6.41265073314362
0.2021,-0.40893236821405,0.00678897343029301,0.344162467311295,-0.0475752154818791,1.40675645516268,24.4691296132089,6.41582491982099
0.20215,-0.408683010139893,0.00656779952973516,0.344036804819868,-0.0463612302703252,1.40798019850263,24.4806062065157,6.41899989189653
0.2022,-0.408433381950206,0.00634648624438787,0.343907283969378,-0.0451475647080957,1.40920451585394,24.4920899360328,6.42217564937022
0.20225,-0.408183484223676,0.00612503349865068,0.343773903891842,-0.043934231276317,1.41042940757382,24.5035808094276,6.42535219224209
0.2023,-0.407933317540297,0.00590344121704506,0.343636663759826,-0.0427212424692378,1.41165487401987,24.5150788343235,6.42852952051211
0.20235,-0.407682882481373,0.00568170932421429,0.343495562786547,-0.0415086107941399,1.4128809155501,24.5265840183004,6.4317076341803
0.2024,-0.40743217962952,0.00545983774492271,0.343350600225964,-0.0402963487712457,1.41410753252288,24.5380963688939,6.43488653324665
0.20245,-0.407181209568666,0.00523782640405494,0.343201775372878,-0.0390844689336253,1.41533472529699,24.5496158935957,6.43806621771116
0.2025,-0.406929972884053,0.00501567522661575,0.343049087563023,-0.0378729838271076,1.41656249423158,24.5611425998534,6.44124668757384
0.20255,-0.40667847016334,0.00479338416123297,0.342892536055192,-0.0366619057840081,1.41779083968272,24.5726764941313,6.44442794283468
0.2026,-0.40642670200676,0.0045709533962876,0.342732118946486,-0.0354512448432731,1.41901976197132,24.5842175732741,6.44760998349369
0.20265,-0.406174668991951,0.00434838261116634,0.342567836930661,-0.0342410159553882,1.42024926149414,24.5957658544253,6.45079280955085
0.2027,-0.405922371709548,0.00412567173398988,0.342399689494889,-0.0330312316908496,1.42147933861145,24.6073213447495,6.45397642100619
0.20275,-0.405669810751511,0.00390282069308786,0.342227676167296,-0.0318219046315673,1.4227099936839,24.6188840513635,6.45716081785968
0.2028,-0.405416986711125,0.00367982941699896,0.342051796517053,-0.0306130473707555,1.42394122707249,24.6304539813356,6.46034600011134
0.20285,-0.405163900183004,0.00345669783447208,0.341872050154462,-0.0294046725128301,1.42517303913857,24.6420311416857,6.46353196776116
0.2029,-0.404910551763088,0.00323342587446701,0.341688436731047,-0.0281967926733027,1.42640543024387,24.653615539385,6.46671872080915
0.20295,-0.404656942048652,0.00301001346615505,0.341500955939641,-0.0269894204786747,1.42763840075044,24.6652071813563,6.4699062592553
0.203,-0.404403071638299,0.00278646053892022,0.34130960751448,-0.025782568566335,1.42887195102071,24.6768060744731,6.47309458309961
