"time","pipe1.mediums[1].T","pipe1.mediums[1].Xi[1]","pipe1.mediums[1].p","pipe1.mediums[2].T","pipe1.mediums[2].Xi[1]","pipe1.mediums[2].p","pipe1.mediums[3].T","pipe1.mediums[3].Xi[1]","pipe1.mediums[3].p","pipe1.mediums[4].T","pipe1.mediums[4].Xi[1]","pipe1.mediums[4].p","pipe1.mediums[5].T","pipe1.mediums[5].Xi[1]","pipe1.mediums[5].p","pipe2.mediums[1].T","pipe2.mediums[1].Xi[1]","pipe2.mediums[1].p","pipe2.mediums[2].T","pipe2.mediums[2].Xi[1]","pipe2.mediums[2].p","pipe2.mediums[3].T","pipe2.mediums[3].Xi[1]","pipe2.mediums[3].p","pipe2.mediums[4].T","pipe2.mediums[4].Xi[1]","pipe2.mediums[4].p","pipe2.mediums[5].T","pipe2.mediums[5].Xi[1]","pipe2.mediums[5].p","pipe3.mediums[1].T","pipe3.mediums[1].Xi[1]","pipe3.mediums[1].p","pipe3.mediums[2].T","pipe3.mediums[2].Xi[1]","pipe3.mediums[2].p","pipe3.mediums[3].T","pipe3.mediums[3].Xi[1]","pipe3.mediums[3].p","pipe3.mediums[4].T","pipe3.mediums[4].Xi[1]","pipe3.mediums[4].p","pipe3.mediums[5].T","pipe3.mediums[5].Xi[1]","pipe3.mediums[5].p","pipe4.mediums[1].T","pipe4.mediums[1].Xi[1]","pipe4.mediums[1].p","pipe4.mediums[2].T","pipe4.mediums[2].Xi[1]","pipe4.mediums[2].p","pipe4.mediums[3].T","pipe4.mediums[3].Xi[1]","pipe4.mediums[3].p","pipe4.mediums[4].T","pipe4.mediums[4].Xi[1]","pipe4.mediums[4].p","pipe4.mediums[5].T","pipe4.mediums[5].Xi[1]","pipe4.mediums[5].p"
2.078,292.986979168416,0.01,148085.498250843,292.698846116659,0.01,144225.794776098,292.414445913678,0.01,140331.478652048,292.388481054699,0.01,136516.123799401,292.719505470311,0.01,133000.540787692,298.14984081067,0.01,131612.189383133,303.246233931045,0.01,130786.671564757,308.284826212188,0.01,130620.334869471,313.28773652925,0.01,130582.827108554,318.17028362025,0.01,131046.60269403,293.34824514355,0.01,131452.01065778,293.75666633466,0.01,131247.006497786,294.223073642719,0.01,131129.795733166,294.728379893664,0.01,131053.858436986,295.40122038546,0.01,131016.028486661,307.269803441215,0.01,132115.883755505,314.298652531052,0.01,136282.454343961,325.723535424787,0.01,144686.13526758,337.020792544568,0.01,160113.615704841,323.467088649823,0.01,184148.182747664
2.08,292.987387239861,0.01,148086.914496294,292.700685391039,0.01,144232.067415314,292.420151447983,0.01,140350.542362081,292.418756419118,0.01,136566.907757915,292.786850845808,0.01,133111.40200195,298.246623769332,0.01,131766.907765237,303.359332914878,0.01,130955.561611,308.409911855388,0.01,130796.355705382,313.428861048786,0.01,130767.589387773,318.298963055475,0.01,131261.495803691,293.451281309549,0.01,131617.132671488,293.871973941076,0.01,131429.233521521,294.345782429401,0.01,131322.479486168,294.853794428536,0.01,131248.374311252,295.558852043263,0.01,131221.530941132,307.496800985943,0.01,132405.583854844,314.69567098934,0.01,136760.268336861,326.257361154293,0.01,145345.896906873,337.248710279813,0.01,160790.648806378,323.150756804946,0.01,184496.142784227
2.082,292.987858781445,0.01,148088.552338598,292.702771503952,0.01,144239.186945169,292.426448246741,0.01,140371.598868242,292.451159614186,0.01,136621.326578762,292.856855320681,0.01,133226.802095594,298.34547475193,0.01,131925.116109953,303.473707999916,0.01,131126.480939112,308.536274179024,0.01,130974.01871664,313.570681341194,0.01,130953.321593088,318.427828401961,0.01,131477.225474924,293.556082492212,0.01,131785.18256936,293.988129216107,0.01,131612.891777825,294.468350099406,0.01,131514.904723525,294.979126056232,0.01,131442.700986043,295.718757963404,0.01,131427.641647117,307.725335245188,0.01,132695.571115049,315.091307243597,0.01,137234.29619344,326.777949871987,0.01,145991.769654128,337.455696329525,0.01,161443.604818751,322.836201945321,0.01,184827.159765548
2.084,292.98839905277,0.01,148090.430474676,292.705119585365,0.01,144247.206447475,292.433352258084,0.01,140394.70534043,292.485657160214,0.01,136679.333499841,292.929340607628,0.01,133346.459531144,298.446134085783,0.01,132086.409665936,303.589433272184,0.01,131299.555516762,308.663963671201,0.01,131153.407792865,313.713092052198,0.01,131139.885436927,318.556881508715,0.01,131693.76090126,293.662297838902,0.01,131955.599032272,294.104549599958,0.01,131797.065351405,294.591002792374,0.01,131707.419726818,295.104693007326,0.01,131637.340230035,295.880968792896,0.01,131634.494679004,307.955349065473,0.01,132985.775957092,315.485310718602,0.01,137704.315959171,327.285359334264,0.01,146623.868444853,337.642893687445,0.01,162073.549066061,322.523682684029,0.01,185142.415442109
2.086,292.989013187309,0.01,148092.567224312,292.707743917936,0.01,144256.1762751,292.440876791867,0.01,140419.910279454,292.522207403329,0.01,136740.867879338,293.004118536153,0.01,133470.075664227,298.548328920539,0.01,132250.35623228,303.706469440657,0.01,131474.736486236,308.792823511836,0.01,131334.316929902,313.856252648628,0.01,131327.530866975,318.686252414792,0.01,131911.276563458,293.769637772792,0.01,132127.917950822,294.221137227026,0.01,131981.605061387,294.71285349775,0.01,131898.635236956,295.231136775764,0.01,131833.296170987,296.045667642248,0.01,131842.504652183,308.186786208663,0.01,133276.133966567,315.877445848353,0.01,138170.125363232,327.779673629627,0.01,147242.331189525,337.811388817361,0.01,162681.505331283,322.213421573776,0.01,185442.998342913
2.088,292.989706127178,0.01,148094.980313427,292.710657701517,0.01,144266.143269701,292.449032174546,0.01,140447.252106266,292.560760059713,0.01,136805.854323417,293.081007334352,0.01,133597.360685377,298.651909555393,0.01,132416.720581023,303.824702219572,0.01,131651.858993537,308.92272772096,0.01,131516.588868417,314.000333147141,0.01,131516.5226855,318.816066350138,0.01,132129.940828836,293.878120499854,0.01,132302.160258043,294.338252200935,0.01,132167.070132964,294.833078611401,0.01,132087.263770856,295.358316944008,0.01,132030.335938201,296.212849471702,0.01,132051.794827895,308.419600721057,0.01,133566.600784265,316.267495358368,0.01,138631.545827551,328.261004806278,0.01,147847.320168457,337.962202929282,0.01,163268.448097124,321.905602755998,0.01,185729.894723277
2.09,292.990482585855,0.01,148097.686742119,292.713873020095,0.01,144277.15063667,292.457826432242,0.01,140476.760152251,292.601259378451,0.01,136874.207863296,293.159854380283,0.01,133728.070364316,298.756832892376,0.01,132585.440922032,303.944027156252,0.01,131830.772634082,309.053650849882,0.01,131700.209020115,314.145374938362,0.01,131706.937146389,318.946232581869,0.01,132349.576559311,293.987790874665,0.01,132478.387389738,294.455991938334,0.01,132353.609252515,294.953001050755,0.01,132275.370577213,295.48499654834,0.01,132226.493869027,296.382042775552,0.01,132261.676522269,308.653732153822,0.01,133857.113843548,316.655258561095,0.01,139088.419892551,328.729488006363,0.01,148439.017931447,338.096299309994,0.01,163835.306865352,321.600379357681,0.01,186004.005373678
2.092,292.991347040191,0.01,148100.702748237,292.717400928628,0.01,144289.238214417,292.467267777877,0.01,140508.457189763,292.643647863859,0.01,136945.840096837,293.240533688738,0.01,133862.002406886,298.863024814379,0.01,132756.404920559,304.0643780497,0.01,132011.385140381,309.185583741136,0.01,131885.18211175,314.291342389615,0.01,131898.738367858,319.076573923226,0.01,132569.865317849,294.098503196334,0.01,132656.360564867,294.573971473563,0.01,132540.620169124,295.073151810707,0.01,132463.784318824,295.61150104481,0.01,132422.257397289,296.553048997912,0.01,132471.835629585,308.889084831418,0.01,134147.559457296,317.040547270726,0.01,139540.605162021,329.1852761414,0.01,149017.622615623,338.214592212122,0.01,164382.972020407,321.297880502912,0.01,186266.162456407
2.094,292.992303608286,0.01,148104.043404696,292.721251134635,0.01,144302.441429596,292.477377970396,0.01,140542.363927164,292.687867976974,0.01,137020.661606814,293.322929925454,0.01,133998.970660897,298.970297629827,0.01,132929.312315423,304.185710684051,0.01,132193.636696158,309.318501862608,0.01,132071.486389372,314.438161380509,0.01,132091.834392067,319.207046414422,0.01,132790.698423186,294.209980529707,0.01,132835.636944504,294.691898452908,0.01,132727.605328699,295.19337224136,0.01,132652.304865673,295.738602670555,0.01,132618.82199807,296.726049251699,0.01,132682.576677769,309.125534964156,0.01,134437.783656287,317.423188042469,0.01,139987.975790961,329.628543561907,0.01,149583.350843249,338.317930364516,0.01,164912.280817839,320.998205737539,0.01,186517.110846778
2.096,292.993356180986,0.01,148107.723044352,292.725433251791,0.01,144316.795465616,292.488277561484,0.01,140578.543089297,292.733864884503,0.01,137098.585762184,293.406914020208,0.01,134138.766317288,299.078478937175,0.01,133103.88483489,304.307946746025,0.01,132377.413945124,309.45237733038,0.01,132259.096513122,314.585787818464,0.01,132286.176189153,319.337728617922,0.01,133012.165474868,294.322126555476,0.01,133016.059660234,294.809950605324,0.01,132914.803227211,295.313563384203,0.01,132840.825680459,295.866221697301,0.01,132816.044824939,296.901109415972,0.01,132894.072100588,309.362974856957,0.01,134727.658405937,317.803016313861,0.01,140430.415104182,330.059475352453,0.01,150136.428091567,338.407121714818,0.01,165424.036394551,320.701438763967,0.01,186757.545472055
2.098,292.994508728412,0.01,148111.756311405,292.72996255186,0.01,144332.354652739,292.500880141831,0.01,140617.40591409,292.781603422887,0.01,137179.551289581,293.492354520896,0.01,134281.175998953,299.187438142678,0.01,133279.910487062,304.430962017514,0.01,132562.532202047,309.587207930424,0.01,132448.028229476,314.734204378207,0.01,132481.752680609,319.468682499144,0.01,133234.333713259,294.434833423812,0.01,133197.452051482,294.928190204472,0.01,133102.299194496,295.433869346122,0.01,133029.591500127,295.994228082401,0.01,133013.708923283,297.078168414904,0.01,133106.30009376,309.601318156827,0.01,135017.090255722,318.179879636241,0.01,140867.819882815,330.478267446827,0.01,150677.088675207,338.482929587273,0.01,165919.004067912,320.407646668095,0.01,186988.107657202
2.1,292.995767117513,0.01,148116.164381868,292.734887657921,0.01,144349.28584681,292.52049670274,0.01,140660.951917892,292.831125252601,0.01,137263.62471506,293.579112554712,0.01,134425.973309193,299.296940291999,0.01,133457.002620805,304.554643674588,0.01,132748.822227434,309.72296869126,0.01,132638.260495051,314.883398845579,0.01,132678.559301529,319.599929009093,0.01,133457.208104057,294.547722135327,0.01,133379.213425749,295.046694062767,0.01,133290.222875769,295.554670853013,0.01,133219.211081044,296.122845555416,0.01,133212.154534026,297.257195471803,0.01,133319.281317239,309.840490945048,0.01,135306.007005294,318.5536395026,0.01,141300.102993489,330.885125405332,0.01,151205.574619676,338.546073253201,0.01,166397.911295467,320.116881104994,0.01,187209.387363107
2.102,292.99714051961,0.01,148120.979863065,292.740263312094,0.01,144367.777263075,292.546253961322,0.01,140708.537599058,292.882463950818,0.01,137350.876311632,293.667056279181,0.01,134572.941869049,299.406893700866,0.01,133635.005027479,304.678911256964,0.01,132936.162849428,309.859605521416,0.01,132829.724308142,315.033345863147,0.01,132876.571886127,319.731490986314,0.01,133680.79775669,294.660991952732,0.01,133561.669664986,295.16490185478,0.01,133477.684633418,295.676104100007,0.01,133409.905595938,296.25228155272,0.01,133411.697298642,297.43821636044,0.01,133533.134223408,310.080421079731,0.01,135594.343725691,318.924166315875,0.01,141727.191419434,331.280273713522,0.01,151722.146796886,338.597262067691,0.01,166861.481644156,319.82918145069,0.01,187421.952464277
2.104,292.998639282902,0.01,148126.23959736,292.746104194609,0.01,144387.883022588,292.574400249444,0.01,140758.319206419,292.935559609077,0.01,137441.20991887,293.756098988791,0.01,134721.937126298,299.51739995477,0.01,133814.087858811,304.803732983638,0.01,133124.508148714,309.997051189219,0.01,133022.327143841,315.184004659756,0.01,133075.743208552,319.863413191651,0.01,133905.147669847,294.774647917335,0.01,133744.799083941,295.28212310135,0.01,133663.605267592,295.798193714336,0.01,133601.716309726,296.382605955046,0.01,133612.436290036,297.621236596237,0.01,133747.96406357,310.321038154012,0.01,135882.044004069,319.291338523211,0.01,142149.027651307,331.663961747347,0.01,152227.091822257,338.637212467106,0.01,167310.45044792,319.544575407071,0.01,187626.361686737
2.106,293.000268360491,0.01,148131.96170983,292.752388375536,0.01,144409.532801653,292.603938091861,0.01,140809.910821107,292.99029764403,0.01,137534.437010659,293.846217618858,0.01,134872.918305375,299.628534704726,0.01,133994.375589141,304.929142532133,0.01,133313.91277844,310.135243121347,0.01,133215.976663082,315.335330090057,0.01,133276.015245453,319.995673922518,0.01,134130.205748906,294.888943139659,0.01,133929.005271097,295.399001869623,0.01,133848.986949627,295.920149010294,0.01,133793.387495925,296.513438040931,0.01,133813.756806601,297.806102201495,0.01,133963.583384073,310.562287544491,0.01,136169.064723434,319.655078812986,0.01,142565.58388016,332.036380136974,0.01,152720.626626268,338.666418539156,0.01,167745.330927532,319.263073465154,0.01,187822.991572678
2.108,293.002030568507,0.01,148138.157245677,292.759092816803,0.01,144432.652826498,292.634529228822,0.01,140863.24015706,293.046558141106,0.01,137630.362909375,293.937372929855,0.01,135025.818327093,299.74024120423,0.01,134175.774224069,305.055204578886,0.01,133504.478943811,310.274083638712,0.01,133410.523793581,315.48725159754,0.01,133477.293617741,320.128198031747,0.01,134355.83149398,295.003653024924,0.01,134113.929795793,295.516243604503,0.01,134034.949078719,296.04187695847,0.01,133984.76580339,296.644553648521,0.01,134015.284680969,297.992632706918,0.01,134179.748600502,310.804094152455,0.01,136455.338900448,320.015302907684,0.01,142976.833995,332.397753373122,0.01,153203.005748799,338.685437310352,0.01,168166.704817778,318.984683357831,0.01,188012.262913422
2.11,293.003926210717,0.01,148144.82867697,292.766198531147,0.01,144457.182689895,292.666125104624,0.01,140918.350813954,293.104238743987,0.01,137728.822231859,294.029500816314,0.01,135180.53011263,299.852400052571,0.01,134358.082882152,305.181991799039,0.01,133696.319410025,310.413453030857,0.01,133605.781131927,315.639677185553,0.01,133679.451568656,320.260914594957,0.01,134581.891271126,295.1186429345,0.01,134299.358452045,295.633766094828,0.01,134221.370951188,296.163808853368,0.01,134176.533881598,296.776067736399,0.01,134217.184019055,298.180747231324,0.01,134396.368837144,311.046372637893,0.01,136740.784679138,320.371934339019,0.01,143382.760021824,332.748308720385,0.01,153674.485618294,338.694799606041,0.01,168575.130421078,318.709406536564,0.01,188194.570993107
2.112,293.005954233008,0.01,148151.973672579,292.773692199454,0.01,144483.080513423,292.698730291476,0.01,140975.284712088,293.163261076589,0.01,137829.68835073,294.122529484671,0.01,135336.934494131,299.964928481451,0.01,134541.158285935,305.309546810983,0.01,133889.499515383,310.553251218791,0.01,133801.588915462,315.792515370219,0.01,133882.361136408,320.393789325119,0.01,134808.313077873,295.23385420357,0.01,134485.188857364,295.751559398933,0.01,134408.253397431,296.286104564228,0.01,134368.948180649,296.908114073397,0.01,134419.653787436,298.370425830899,0.01,134613.454536673,311.28904452296,0.01,137025.325962981,320.724911061772,0.01,143783.352002896,333.088250335821,0.01,154135.295654025,338.694956815982,0.01,168971.085897522,318.437239536911,0.01,188370.247630217
2.114,293.008112599285,0.01,148159.586710646,292.781561837778,0.01,144510.309209423,292.732355354777,0.01,141034.073153635,293.223546443166,0.01,137932.833862235,294.216379533671,0.01,135494.899341723,300.077809862191,0.01,134724.963777622,305.437851648769,0.01,134083.991345499,310.693416666212,0.01,133997.845259521,315.945666130552,0.01,134085.881654885,320.526802733145,0.01,135035.047768751,295.349354468563,0.01,134671.493570937,295.869570812797,0.01,134595.55286783,296.408764448678,0.01,134562.011160646,297.04075716271,0.01,134622.783215596,298.561641384267,0.01,134831.020479546,311.532021562727,0.01,137308.878812688,321.074168250273,0.01,144178.604599914,333.417813334077,0.01,154585.699230465,338.6864033494,0.01,169355.098942884,318.168173805416,0.01,188539.652225626
2.116,293.010398689753,0.01,148167.660305508,292.78979787204,0.01,144538.839830517,292.767002507893,0.01,141094.725180046,293.285024158526,0.01,138038.143948489,294.310986369618,0.01,135654.316105625,300.191053421831,0.01,134909.508049686,305.566653473075,0.01,134279.402457109,310.834074307896,0.01,134194.754821085,316.099102537846,0.01,134289.980549396,320.659944416064,0.01,135262.060819795,295.465174623743,0.01,134858.298329772,295.987754617124,0.01,134783.222736872,296.531738935083,0.01,134755.644658136,297.17398047881,0.01,134826.532853841,298.754338689673,0.01,135049.044668387,311.775217481053,0.01,137591.365348357,321.419647064661,0.01,144568.521380648,333.737244638566,0.01,155025.971683717,338.669629031172,0.01,169727.695557129,317.902194515213,0.01,188703.134756049
2.118,293.012809847115,0.01,148176.186744083,292.798392998553,0.01,144568.650845306,292.802663677483,0.01,141157.230292086,293.34763588064,0.01,138145.523455249,294.40629877075,0.01,135815.097892388,300.304621312497,0.01,135094.72359427,305.695907367219,0.01,134475.663137917,310.975164024082,0.01,134392.223171263,316.252812530731,0.01,134494.646868157,320.793201704757,0.01,135489.315714277,295.581281983409,0.01,135045.548104849,296.106147805854,0.01,134971.328692164,296.655025646692,0.01,134949.845480856,297.307757185913,0.01,135030.847622775,298.9484488678,0.01,135267.480980781,312.01855550149,0.01,137872.720727641,321.761300094725,0.01,144953.115131635,334.046781621497,0.01,155456.376472955,338.64507790598,0.01,170089.355456323,317.639282115676,0.01,188861.006791666
2.12,293.015343592024,0.01,148185.158833668,292.807341055651,0.01,144599.724393881,292.83932403957,0.01,141221.565492099,293.4113308403,0.01,138254.889159911,294.502259956152,0.01,135977.148717634,300.418421244238,0.01,135280.451348136,305.825582642114,0.01,134672.726331645,311.116639037952,0.01,134590.161534113,316.406764017658,0.01,134699.83936883,320.926557179042,0.01,135716.769700788,295.697715059456,0.01,135233.310303478,296.224820725576,0.01,135159.98536325,296.778650609256,0.01,135144.65613126,297.442086517006,0.01,135235.714805364,299.143909004538,0.01,135486.289390633,312.261965656446,0.01,138152.889546224,322.099090232419,0.01,145332.407283102,334.346653699576,0.01,155877.167146813,338.613154825913,0.01,170440.519230422,317.379413211117,0.01,189013.54780122
2.122,293.017997699987,0.01,148194.570175238,292.816636229218,0.01,144632.043649866,292.876963564012,0.01,141287.698814217,293.476060293267,0.01,138366.160638721,294.598794564398,0.01,136140.342186243,300.532349542272,0.01,135466.511621617,305.95555528642,0.01,134870.398382381,311.258534873757,0.01,134788.60832791,316.560932421233,0.01,134905.527511382,321.05999741221,0.01,135944.387411119,295.814411206557,0.01,135421.494218276,296.343922200679,0.01,135349.434422335,296.902697110184,0.01,135340.211716234,297.577006964471,0.01,135441.18600074,299.34067349577,0.01,135705.45723596,312.505383512938,0.01,138431.824631639,322.432990793527,0.01,145706.428754199,334.637084537622,0.01,156288.589752883,338.574229381165,0.01,170781.593059186,317.122560666526,0.01,189161.008852693
