"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.zeroInductor.i0","cRun.v","cStart.v","loadInertia.phi","loadInertia.w"
0.76485,-0.258944314977231,-0.330954003940298,-0.393709094831248,-0.209272604818198,1.61801375272094e-13,48.8173220208869,27.9513019063445,53.1024769415927,152.976656036943
0.7649,-0.25874824393417,-0.331119843279357,-0.39120729401642,-0.215781015514178,1.61106702090358e-13,50.7517575897728,27.9513025301807,53.1101258916406,152.981345188776
0.76495,-0.258553830543367,-0.331287685688414,-0.388610420607365,-0.222237002047906,1.61335952709018e-13,52.6736173596616,27.9513032091078,53.11777507605,152.986029817714
0.765,-0.258361141162485,-0.331457480792435,-0.385919113021788,-0.228638971374931,1.61353072103482e-13,54.5824850339733,27.9513039427606,53.1254244944818,152.990705311358
0.76505,-0.25817024061537,-0.331629176153764,-0.383134030076464,-0.23498534210639,1.58918602997715e-13,56.4779476851651,27.9513047307619,53.133074146367,152.995367054332
0.7651,-0.257981192106993,-0.331802717200827,-0.380255850790713,-0.24127454484601,1.55700380025204e-13,58.3595958538448,27.9513055727229,53.1407240308966,153.000010429614
0.76515,-0.257794057185976,-0.331978047477496,-0.377285274272918,-0.247505022671684,1.52310725064725e-13,60.2270232929438,27.9513064682431,53.1483741470404,153.004630828922
0.7652,-0.257608895655265,-0.332155108571093,-0.374223019536295,-0.253675231479761,1.49522392661787e-13,62.0798270565044,27.9513074169103,53.1560244935368,153.009223654212
0.76525,-0.257425765487298,-0.332333840073917,-0.371069825324791,-0.259783640345359,1.47995507933722e-13,63.9176075500764,27.9513084183011,53.1636750688861,153.013784320143
0.7653,-0.257244722810762,-0.332514179845663,-0.367826450023654,-0.265828731990287,1.47419457091582e-13,65.7399683298698,27.9513094719805,53.1713258713707,153.018308263804
0.76535,-0.257065821801636,-0.332696063914058,-0.364493671442871,-0.271809003125969,1.47401998114302e-13,67.5465161720845,27.9513105775024,53.1789768990422,153.022790946164
0.7654,-0.256889114603603,-0.332879426482596,-0.361072286640921,-0.27772296483301,1.47727917176252e-13,69.3368610657601,27.9513117344093,53.1866281497185,153.027227855915
0.76545,-0.256714651345972,-0.333064200187301,-0.357563111904793,-0.283569143008064,1.48574723570959e-13,71.1106161245254,27.9513129422329,53.1942796210044,153.031614517555
0.7655,-0.256542480004038,-0.333250315977803,-0.353966982474074,-0.28934607871584,1.49631415608675e-13,72.8673975858214,27.9513142004935,53.2019313102765,153.03594649357
0.76555,-0.256372646336159,-0.333437703172818,-0.350284752390752,-0.295052328582844,1.50123088200764e-13,74.6068247814171,27.9513155087009,53.2095832146845,153.040219389188
0.7656,-0.256205193990441,-0.333626289798047,-0.346517294540932,-0.300686465202168,1.50679345161183e-13,76.3285201872359,27.9513168663536,53.2172353311814,153.044428859216
0.76565,-0.256040164257805,-0.333816002342706,-0.342665500304265,-0.306247077521528,1.51445177019319e-13,78.0321092979091,27.9513182729398,53.2248876564942,153.048570610798
0.7657,-0.255877596060155,-0.334006765894548,-0.33873027945575,-0.31173277123567,1.52596743779812e-13,79.7172206285244,27.9513197279368,53.2325401871341,153.052640408597
0.76575,-0.255717525925602,-0.334198504254368,-0.334712560053989,-0.317142169178774,1.54728386297924e-13,81.3834857089771,27.9513212308114,53.240192919404,153.056634079867
0.7658,-0.255559987913827,-0.334391139971349,-0.330613288277091,-0.322473911716907,1.5874274930728e-13,83.030539049811,27.9513227810197,53.2478458493976,153.060547519039
0.76585,-0.255405013557392,-0.334584594403749,-0.326433428275326,-0.32772665714047,1.65899909961281e-13,84.6580181171837,27.9513243780078,53.2554989730016,153.064376692466
0.7659,-0.255252632075887,-0.334778787925308,-0.322173961891521,-0.332899081779113,1.69794575988157e-13,86.2655637697284,27.9513260212113,53.2631522859164,153.068117635711
0.76595,-0.255102869773166,-0.334973639695313,-0.317835888777474,-0.337989880947618,1.72502525222749e-13,87.8528193123879,27.9513277100555,53.2708057836211,153.071766473146
0.766,-0.254955750350947,-0.335169067918133,-0.313420226066124,-0.342997768959661,1.73615176734755e-13,89.4194311016643,27.9513294439557,53.278459461401,153.075319412531
0.76605,-0.254811294789103,-0.335364989871299,-0.308928008253797,-0.347921479582316,1.72094286040712e-13,90.9650484172626,27.9513312223172,53.2861133143452,153.078772751416
0.7661,-0.254669521276521,-0.335561321960607,-0.304360287057934,-0.352759766439143,1.6663051444331e-13,92.4893234193487,27.9513330445353,53.2937673373483,153.082122882177
0.76615,-0.25453044523112,-0.335757979868505,-0.299718131306408,-0.357511403368373,1.55938815727966e-13,93.9919112037344,27.9513349099952,53.3014215251218,153.085366296202
0.7662,-0.254394081781834,-0.335954881495977,-0.295002628055345,-0.362175183759345,1.49554731093857e-13,95.4724723087622,27.951336818072,53.309075872508,153.088499572725
0.76625,-0.254260439796046,-0.336151940311405,-0.290214879488235,-0.366749923397704,1.42569814230466e-13,96.9306668028693,27.9513387681318,53.3167303737558,153.091519420421
0.7663,-0.254129526533003,-0.336349070756286,-0.285356005117244,-0.371234458900673,1.35689668604579e-13,98.366158953865,27.9513407595307,53.3243850231008,153.094422652684
0.76635,-0.254001346335616,-0.336546186886545,-0.280427141009822,-0.375627648626431,1.29864122920644e-13,99.778615961415,27.9513427916153,53.3320398146146,153.097206200107
0.7664,-0.253875900587262,-0.336743202449208,-0.275429439646425,-0.379928373058594,1.26312971217438e-13,101.167707949288,27.9513448637229,53.3396947422078,153.099867115077
0.76645,-0.253753188033823,-0.336940031178174,-0.270364069721416,-0.384135534854689,1.25404846178382e-13,102.533108486943,27.9513469751811,53.3473497996637,153.102402567265
0.7665,-0.253633206943924,-0.337136588192768,-0.26523221565741,-0.388248057204073,1.19763950036782e-13,103.874497775463,27.9513491253087,53.355004980819,153.104809793335
0.76655,-0.253515948800122,-0.337332786315541,-0.260035078439596,-0.392264889974884,1.13970393190064e-13,105.191553558314,27.9513513134149,53.362660279064,153.107086257588
0.7666,-0.25340140356987,-0.337528539337003,-0.254773874645278,-0.396185005210995,1.07898994824993e-13,106.483958815987,27.9513535387998,53.3703156877737,153.109229524193
0.76665,-0.253289558196103,-0.337723761212677,-0.249449836530167,-0.400007398864922,1.01349056255295e-13,107.751399633078,27.9513558007546,53.3779712001934,153.1112372983
0.7667,-0.25318039656536,-0.337918366146559,-0.244064211884409,-0.40373109117184,9.40345627530342e-14,108.993565206924,27.9513580985616,53.385626809444,153.11310743034
0.76675,-0.253073903513079,-0.338112270483925,-0.238618262368771,-0.407355122562256,8.7053744981234e-14,110.210153791973,27.9513604314948,53.3932825088085,153.114837798581
0.7668,-0.252970056849454,-0.338305389235271,-0.233113266360578,-0.410878562812742,7.99689639388907e-14,111.400861031141,27.9513627988188,53.4009382911817,153.116426552964
0.76685,-0.252868831880269,-0.338497638200177,-0.227550517095848,-0.414300506388897,7.2465183494807e-14,112.565386658166,27.9513651997897,53.4085941493929,153.117871982103
0.7669,-0.252770201497514,-0.338688934105658,-0.221931322479183,-0.417620072684002,6.43850583657587e-14,113.70343468634,27.9513676336551,53.4162500762195,153.119172513903
0.76695,-0.2526741356354,-0.338879194460111,-0.216257005132569,-0.42083640695894,5.55314849317521e-14,114.814712664216,27.951370099654,53.4239060643561,153.120326735306
0.767,-0.252580603123222,-0.339068337879682,-0.210528900628593,-0.423948677877813,4.5965281222664e-14,115.898934604427,27.951372597018,53.4315621065087,153.121333318875
0.76705,-0.252489569874881,-0.339256283953907,-0.20474835889521,-0.426956080574837,3.57124998629265e-14,116.955818233761,27.9513751249703,53.4392181953157,153.122191100842
0.7671,-0.252400996829513,-0.339442953080056,-0.198916745835988,-0.429857840097067,2.44316283126843e-14,117.985081857398,27.9513776827253,53.4468743232565,153.122899169467
0.76715,-0.252314843213096,-0.339628266966672,-0.19303544034369,-0.432653206812926,1.19382981244449e-14,118.98644947152,27.9513802694895,53.454530482813,153.123456733353
0.7672,-0.252231065447021,-0.339812148589646,-0.187105835082519,-0.435341458393423,-1.97152489185875e-15,119.959649128013,27.9513828844617,53.4621866664247,153.123863169777
0.76725,-0.252149619875413,-0.339994522075845,-0.181129332931493,-0.437921895130244,-1.66584404310123e-14,120.904417074105,27.9513855268345,53.4698428665879,153.124117895979
0.7673,-0.252070458157407,-0.340175313152257,-0.175107352558585,-0.440393848744407,-3.21014183611047e-14,121.820490911187,27.9513881957918,53.4774990757058,153.12422059525
0.76735,-0.251993528955649,-0.340354449109707,-0.169041326157205,-0.442756679614951,-4.83639611925597e-14,122.707612179302,27.9513908905094,53.4851552861526,153.124171138472
0.7674,-0.251918778945137,-0.340531858818979,-0.16293269802883,-0.445009775257629,-6.52756927361004e-14,123.56552792414,27.9513936101563,53.4928114903144,153.123969538534
0.76745,-0.25184615227218,-0.340707472866426,-0.156782925094787,-0.447152551654178,-8.26051910977999e-14,124.393989943848,27.9513963538941,53.5004676805777,153.123615979713
0.7675,-0.251775593211534,-0.34088122291701,-0.150593472351523,-0.449184447591139,-9.93595381782852e-14,125.192758467025,27.9513991208797,53.508123849396,153.123110674226
0.76755,-0.25170704059627,-0.341053043354402,-0.144365821926213,-0.451104937591691,-1.15253077327436e-13,125.961594627794,27.9514019102602,53.5157799891713,153.122454173374
0.7676,-0.251640432019356,-0.341222870216562,-0.138101465978857,-0.452913522764169,-1.29599752057018e-13,126.700266246858,27.951404721177,53.5234360923557,153.121647138754
0.76765,-0.25157570284187,-0.341390641568695,-0.131801908189495,-0.454609733387188,-1.41574733103202e-13,127.408546540833,27.9514075527646,53.5310921514359,153.120690400432
0.7677,-0.251512786602317,-0.341556297436604,-0.125468662834555,-0.456193128201857,-1.509301659991e-13,128.086214713851,27.9514104041515,53.5387481589475,153.119584935919
0.76775,-0.251451616374981,-0.34171977935389,-0.119103252068629,-0.45766329125768,-1.60423775704946e-13,128.733057780465,27.9514132744616,53.5464041075036,153.118331792478
0.7678,-0.251392120838293,-0.341881032075905,-0.112707213235434,-0.459019842429257,-1.68473192683048e-13,129.348865532258,27.9514161628101,53.5540599897381,153.116932325806
0.76785,-0.251334227643507,-0.342040002303526,-0.106282092338249,-0.460262429066945,-1.75299017652926e-13,129.933434966304,27.951419068307,53.5617157983682,153.115388002107
0.7679,-0.251277862566962,-0.342196639133955,-0.0998294455041678,-0.461390728543896,-1.81277254757377e-13,130.486569248787,27.9514219900567,53.5693715261872,153.113700452345
0.76795,-0.251222950438567,-0.342350893595257,-0.0933508367253258,-0.462404445803039,-1.86496030470228e-13,131.008078914515,27.9514249271588,53.5770271660755,153.111871413789
0.768,-0.25116941502414,-0.342502718835167,-0.0868478380088175,-0.463303314097849,-1.90864804663242e-13,131.497781789785,27.9514278787083,53.584682711008,153.109902741869
0.76805,-0.251117176869713,-0.342652071584539,-0.0803220342190393,-0.464087101955099,-1.95299914583855e-13,131.955500428131,27.9514308437926,53.5923381540558,153.107796558972
0.7681,-0.251066155747608,-0.342798910742741,-0.0737750173247575,-0.464755606088722,-2.00479816259948e-13,132.381065161839,27.9514338214953,53.5999934884012,153.105555094019
0.76815,-0.251016270014828,-0.342943197894155,-0.0672083877553776,-0.465308653740176,-2.07231005669086e-13,132.774313385397,27.9514368108949,53.6076487073438,153.103180729524
0.7682,-0.250967437834136,-0.343084896160993,-0.0606237504452867,-0.465746098133521,-2.14035039962033e-13,133.135090803421,27.951439811067,53.6153038042805,153.100675906401
0.76825,-0.250919575675267,-0.343223971935407,-0.0540227195578407,-0.466067825065795,-2.20449323769316e-13,133.463250088616,27.9514428210821,53.6229587727521,153.0980432519
0.7683,-0.250872598345741,-0.343360394992335,-0.0474069183280431,-0.466273753235083,-2.27202089498494e-13,133.758650996296,27.9514458400053,53.6306136064517,153.095285582054
0.76835,-0.250826420031528,-0.343494137533306,-0.0407779756826512,-0.466363830434263,-2.3409171056892e-13,134.021161440489,27.9514488668985,53.6382682992099,153.092405821293
0.7684,-0.250780954005797,-0.343625174640233,-0.0341375271107022,-0.46633803519763,-2.40781945176596e-13,134.25065730177,27.9514519008196,53.6459228450113,153.089407031315
0.76845,-0.250736113821063,-0.343753482288325,-0.0274872089599375,-0.466196369988434,-2.48253285115426e-13,134.447022921484,27.9514549408257,53.6535772379231,153.086292288515
0.7685,-0.250691811234268,-0.343879041380322,-0.0208286685765033,-0.465938874786136,-2.55931284821782e-13,134.61015062266,27.951457985968,53.661231472257,153.083064917016
0.76855,-0.250647957636752,-0.344001835321096,-0.0141635574481344,-0.465565618788943,-2.63452605476254e-13,134.739941275087,27.9514610352948,53.6688855424809,153.079728340217
0.7686,-0.250604464018179,-0.344121850294214,-0.00749353145673796,-0.465076701270411,-2.70491168103058e-13,134.836304423626,27.9514640878519,53.6765394432351,153.076286091903
0.76865,-0.250561241036602,-0.34423907525437,-0.000820250431208005,-0.464472251502749,-2.76731554475502e-13,134.899158361523,27.9514671426829,53.6841931693356,153.072741812794
0.7687,-0.25051819970136,-0.344353500088596,0.00585462673842078,-0.463752422708848,-2.82707263780563e-13,134.928429699637,27.9514701988314,53.6918467156923,153.069099156489
0.76875,-0.250475250007227,-0.344465120287119,0.0125294313374563,-0.462917407161853,-2.87717894048857e-13,134.924055000294,27.9514732553357,53.6995000775352,153.065362011511
0.7688,-0.250432302182289,-0.344573933309438,0.0192024940279765,-0.461967424305411,-2.91472934500637e-13,134.885979777171,27.9514763112333,53.7071532502481,153.061534320081
0.76885,-0.250389266478111,-0.34467993958209,0.0258721429155294,-0.46090272392066,-2.93657175278574e-13,134.814158964174,27.9514793655604,53.7148062294202,153.057620121797
0.7689,-0.250346053372203,-0.344783141839141,0.0325367054729675,-0.45972358392655,-2.94413593374812e-13,134.708556617032,27.9514824173525,53.7224590108162,153.053623521906
0.76895,-0.250302573743204,-0.344883544638071,0.0391945100750646,-0.458430308745559,-2.94703126859194e-13,134.569145732255,27.9514854656455,53.7301115903545,153.049548666793
0.769,-0.250258738482515,-0.34498115749906,0.0458438794927637,-0.457023239349564,-2.94121159937994e-13,134.395910490847,27.951488509472,53.7377639642825,153.04539986872
0.76905,-0.250214459044447,-0.345075992010033,0.0524831377774941,-0.455502743854124,-2.92949483139886e-13,134.188844463953,27.9514915478653,53.7454161290244,153.041181482014
0.7691,-0.250169647415704,-0.34516806266514,0.0591106088609418,-0.453869220147622,-2.91587730634505e-13,133.947951316892,27.9514945798584,53.7530680812322,153.036897933036
0.76915,-0.250124216186621,-0.345257385618994,0.065724619514018,-0.452123091850196,-2.8946871788447e-13,133.673243629724,27.9514976044857,53.7607198177128,153.032553674585
0.7692,-0.250078078675981,-0.345343979932452,0.0723234973041336,-0.450264812208215,-2.86149881865422e-13,133.364744354362,27.9515006207821,53.7683713355101,153.028153222532
0.76925,-0.250031149052106,-0.345427868645516,0.0789055688995172,-0.448294867438178,-2.82253742096613e-13,133.022488088746,27.9515036277817,53.7760226319775,153.023701186745
0.7693,-0.24998334239168,-0.345509076953765,0.0854691641881202,-0.446213770845304,-2.77878574513439e-13,132.646519285977,27.9515066245204,53.7836737046685,153.019202206425
0.76935,-0.249934574790712,-0.345587632810357,0.0920126155272673,-0.444022064667591,-2.73127583940443e-13,132.236893030183,27.9515096100353,53.7913245513797,153.014660965491
0.7694,-0.249884763024654,-0.345663565068781,0.0985342614462537,-0.441720314135878,-2.67106138409439e-13,131.793672276315,27.9515125833671,53.7989751700201,153.010082145194
0.76945,-0.249833825407527,-0.345736906695648,0.105032441496327,-0.439309117548558,-2.59660132511103e-13,131.316933012293,27.9515155435566,53.8066255588502,153.005470493688
0.7695,-0.249781681551256,-0.345807693333002,0.111505499220709,-0.436789101656889,-2.50600056214387e-13,130.806762154394,27.9515184896469,53.8142757163823,153.000830788325
0.76955,-0.24972825236321,-0.345875962867897,0.117951783365882,-0.434160920231949,-2.39469647873036e-13,130.263257016579,27.951521420684,53.8219256413541,152.996167821182
