"time","Tmix1_1.T","Tmix1_2.T","Tmix2.T"
1.671,285.04694451169,285.046927705598,285.046927705598
1.674,285.046943991534,285.046927682484,285.046927682484
1.677,285.046943273511,285.04692764319,285.04692764319
1.68,285.046942582401,285.046927606016,285.046927606016
1.683,285.046941921215,285.046927571177,285.046927571177
1.686,285.046941289192,285.04692753858,285.04692753858
1.689,285.046940685572,285.046927508135,285.046927508135
1.692,285.046940109593,285.046927479751,285.046927479751
1.695,285.046939560495,285.046927453336,285.046927453336
1.698,285.046939037518,285.046927428799,285.046927428799
1.701,285.0469385399,285.046927406049,285.046927406049
1.704,285.046938066882,285.046927384994,285.046927384994
1.707,285.046937617702,285.046927365544,285.046927365544
1.71,285.046937191601,285.046927347608,285.046927347608
1.713,285.046936787816,285.046927331093,285.046927331093
1.716,285.046936405588,285.046927315909,285.046927315909
1.719,285.046936044156,285.046927301965,285.046927301965
1.722,285.046935702759,285.046927289169,285.046927289169
1.725,285.046935380638,285.04692727743,285.04692727743
1.728,285.04693507703,285.046927266657,285.046927266657
1.731,285.046934791175,285.046927256759,285.046927256759
1.734,285.046934522313,285.046927247645,285.046927247645
1.737,285.046934269684,285.046927239222,285.046927239222
1.74,285.046934032525,285.046927231401,285.046927231401
1.743,285.046933810078,285.04692722409,285.04692722409
1.746,285.046933601581,285.046927217197,285.046927217197
1.749,285.046933406273,285.046927210632,285.046927210632
1.752,285.046933240415,285.046927208445,285.046927208445
1.755,285.046933108265,285.046927211767,285.046927211767
1.758,285.046932991373,285.046927216202,285.046927216202
1.761,285.04693288914,285.046927221697,285.046927221697
1.764,285.046932800965,285.0469272282,285.0469272282
1.767,285.04693272625,285.04692723566,285.04692723566
1.77,285.046932664396,285.046927244024,285.046927244024
1.773,285.046932614802,285.046927253241,285.046927253241
1.776,285.046932576869,285.046927263259,285.046927263259
1.779,285.046932549999,285.046927274025,285.046927274025
1.782,285.04693253359,285.046927285488,285.046927285488
1.785,285.046932527045,285.046927297596,285.046927297596
1.788,285.046932529763,285.046927310296,285.046927310296
1.791,285.046932541146,285.046927323537,285.046927323537
1.794,285.046932560593,285.046927337266,285.046927337266
1.797,285.046932587506,285.046927351433,285.046927351433
1.8,285.046932621284,285.046927365984,285.046927365984
1.803,285.046932661329,285.046927380867,285.046927380867
1.806,285.046932707041,285.046927396032,285.046927396032
1.809,285.04693275782,285.046927411425,285.046927411425
1.812,285.046932813068,285.046927426995,285.046927426995
1.815,285.046932872184,285.04692744269,285.04692744269
1.818,285.046932934569,285.046927458458,285.046927458458
1.821,285.046932999625,285.046927474247,285.046927474247
1.824,285.04693306675,285.046927490004,285.046927490004
1.827,285.046933135347,285.046927505678,285.046927505678
1.83,285.046933204815,285.046927521218,285.046927521218
1.833,285.046933274556,285.04692753657,285.04692753657
1.836,285.046933343969,285.046927551683,285.046927551683
1.839,285.046933412455,285.046927566505,285.046927566505
1.842,285.046933479415,285.046927580984,285.046927580984
1.845,285.04693354425,285.046927595068,285.046927595068
1.848,285.046933606359,285.046927608705,285.046927608705
1.851,285.046933665145,285.046927621844,285.046927621844
1.854,285.046933720006,285.046927634431,285.046927634431
1.857,285.046933770344,285.046927646415,285.046927646415
1.86,285.046933815559,285.046927657744,285.046927657744
1.863,285.046933855051,285.046927668367,285.046927668367
1.866,285.046933888223,285.04692767823,285.04692767823
1.869,285.046933914473,285.046927687283,285.046927687283
1.872,285.046933933203,285.046927695473,285.046927695473
1.875,285.046933943812,285.046927702748,285.046927702748
1.878,285.046933945703,285.046927709056,285.046927709056
1.881,285.046933938274,285.046927714345,285.046927714345
1.884,285.046933920928,285.046927718564,285.046927718564
1.887,285.046933893064,285.04692772166,285.04692772166
1.89,285.046933854083,285.046927723581,285.046927723581
1.893,285.046933803385,285.046927724275,285.046927724275
1.896,285.046933740371,285.046927723691,285.046927723691
1.899,285.046933664442,285.046927721776,285.046927721776
1.902,285.046933574998,285.046927718478,285.046927718478
1.905,285.046933550643,285.046927720288,285.046927720288
1.908,285.046933616606,285.046927729285,285.046927729285
1.911,285.046933678966,285.04692773771,285.04692773771
1.914,285.04693373739,285.046927745534,285.046927745534
1.917,285.046933791546,285.046927752727,285.046927752727
1.92,285.0469338411,285.046927759258,285.046927759258
1.923,285.04693388572,285.046927765098,285.046927765098
1.926,285.046933925071,285.046927770216,285.046927770216
1.929,285.046933958821,285.046927774583,285.046927774583
1.932,285.046933986637,285.046927778169,285.046927778169
1.935,285.046934008186,285.046927780944,285.046927780944
1.938,285.046934023135,285.046927782877,285.046927782877
1.941,285.04693403115,285.046927783939,285.046927783939
1.944,285.046934031899,285.046927784099,285.046927784099
1.947,285.046934025048,285.046927783328,285.046927783328
1.95,285.046934010265,285.046927781597,285.046927781597
1.953,285.046933987215,285.046927778874,285.046927778874
1.956,285.046933955567,285.046927775129,285.046927775129
1.959,285.046933914987,285.046927770333,285.046927770333
1.962,285.046933865142,285.046927764457,285.046927764457
1.965,285.046933805698,285.046927757468,285.046927757468
1.968,285.046933736323,285.046927749339,285.046927749339
1.971,285.046933656684,285.046927740039,285.046927740039
1.974,285.046933566448,285.046927729538,285.046927729538
1.977,285.046933465281,285.046927717805,285.046927717805
1.98,285.04693335285,285.046927704811,285.046927704811
1.983,285.046933228822,285.046927690527,285.046927690527
1.986,285.046933092865,285.046927674921,285.046927674921
1.989,285.046932944644,285.046927657964,285.046927657964
1.992,285.046932783828,285.046927639626,285.046927639626
1.995,285.046932610082,285.046927619877,285.046927619877
1.998,285.046932423075,285.046927598687,285.046927598687
2,285.046932290871,285.046927583744,285.046927583744
2,285.046932290871,285.046927583744,285.046927583744
2.001,285.046932243986,285.046927577823,285.046927577823
2.004,285.046932105814,285.046927560417,285.046927560417
2.007,285.046931971263,285.046927543529,285.046927543529
2.01,285.046931840209,285.046927527139,285.046927527139
2.013,285.046931712548,285.04692751123,285.04692751123
2.016,285.046931588313,285.046927495808,285.046927495808
2.019,285.046931467004,285.046927480791,285.046927480791
2.022,285.046931348748,285.0469274662,285.0469274662
2.025,285.0469312336,285.046927452044,285.046927452044
2.028,285.046931121558,285.046927438322,285.046927438322
2.031,285.046931012624,285.046927425036,285.046927425036
2.034,285.046930906154,285.046927412083,285.046927412083
2.037,285.046930801493,285.046927399361,285.046927399361
2.04,285.046930699405,285.04692738699,285.04692738699
2.043,285.046930599892,285.04692737497,285.04692737497
2.046,285.046930502952,285.046927363301,285.046927363301
2.049,285.046930408587,285.046927351983,285.046927351983
2.052,285.046930316795,285.046927341016,285.046927341016
2.055,285.046930227577,285.046927330399,285.046927330399
2.058,285.046930140934,285.046927320134,285.046927320134
2.061,285.046930056864,285.04692731022,285.04692731022
2.064,285.046929975369,285.046927300656,285.046927300656
2.067,285.046929894326,285.046927291126,285.046927291126
2.07,285.046929813069,285.046927281528,285.046927281528
2.073,285.046929733625,285.046927272167,285.046927272167
2.076,285.046929655994,285.046927263043,285.046927263043
2.079,285.046929580175,285.046927254156,285.046927254156
2.082,285.04692950617,285.046927245505,285.046927245505
2.085,285.046929433977,285.046927237091,285.046927237091
2.088,285.046929363597,285.046927228914,285.046927228914
2.091,285.04692929503,285.046927220974,285.046927220974
2.094,285.046929228276,285.046927213271,285.046927213271
2.097,285.046929163334,285.046927205804,285.046927205804
2.1,285.046929100206,285.046927198575,285.046927198575
2.103,285.04692903889,285.046927191582,285.046927191582
2.106,285.046928979387,285.046927184826,285.046927184826
2.109,285.046928921696,285.046927178306,285.046927178306
2.112,285.046928865819,285.046927172024,285.046927172024
2.115,285.046928811755,285.046927165978,285.046927165978
2.118,285.046928759503,285.046927160169,285.046927160169
2.121,285.046928709064,285.046927154597,285.046927154597
2.124,285.046928660438,285.046927149262,285.046927149262
2.127,285.046928613625,285.046927144164,285.046927144164
2.13,285.046928568624,285.046927139302,285.046927139302
2.133,285.046928519373,285.046927133828,285.046927133828
2.136,285.046928467878,285.046927128022,285.046927128022
2.139,285.046928417357,285.046927122336,285.046927122336
2.142,285.046928367811,285.04692711677,285.04692711677
2.145,285.046928319238,285.046927111322,285.046927111322
2.148,285.04692827164,285.046927105994,285.046927105994
2.151,285.046928225016,285.046927100786,285.046927100786
2.154,285.046928179365,285.046927095697,285.046927095697
2.157,285.046928134689,285.046927090727,285.046927090727
2.16,285.046928090987,285.046927085876,285.046927085876
2.163,285.046928048259,285.046927081145,285.046927081145
2.166,285.046928006505,285.046927076533,285.046927076533
2.169,285.046927965726,285.04692707204,285.04692707204
2.172,285.04692792592,285.046927067667,285.046927067667
2.175,285.046927887088,285.046927063413,285.046927063413
2.178,285.046927849231,285.046927059278,285.046927059278
2.181,285.046927812348,285.046927055263,285.046927055263
2.184,285.046927776438,285.046927051367,285.046927051367
2.187,285.046927741503,285.04692704759,285.04692704759
2.19,285.046927707542,285.046927043933,285.046927043933
2.193,285.046927674555,285.046927040395,285.046927040395
2.196,285.046927642542,285.046927036977,285.046927036977
2.199,285.046927611503,285.046927033678,285.046927033678
2.202,285.046927581438,285.046927030498,285.046927030498
2.205,285.046927552347,285.046927027437,285.046927027437
2.208,285.046927524231,285.046927024496,285.046927024496
2.211,285.046927497088,285.046927021674,285.046927021674
2.214,285.04692747092,285.046927018972,285.046927018972
2.217,285.046927445725,285.046927016389,285.046927016389
2.22,285.046927421505,285.046927013925,285.046927013925
2.223,285.046927398259,285.04692701158,285.04692701158
2.226,285.046927375987,285.046927009355,285.046927009355
2.229,285.046927354689,285.046927007249,285.046927007249
2.232,285.046927334365,285.046927005263,285.046927005263
2.235,285.046927315015,285.046927003396,285.046927003396
2.238,285.046927296639,285.046927001648,285.046927001648
2.241,285.046927279237,285.04692700002,285.04692700002
2.244,285.04692726281,285.046926998511,285.046926998511
2.247,285.046927247356,285.046926997121,285.046926997121
2.25,285.046927232876,285.04692699585,285.04692699585
2.253,285.046927219371,285.046926994699,285.046926994699
2.256,285.04692720684,285.046926993667,285.046926993667
2.259,285.046927195283,285.046926992755,285.046926992755
2.262,285.0469271847,285.046926991962,285.046926991962
2.265,285.046927161736,285.046926989576,285.046926989576
2.268,285.046927138465,285.046926987144,285.046926987144
2.271,285.046927115539,285.046926984752,285.046926984752
2.274,285.04692709296,285.046926982398,285.046926982398
2.277,285.046927070726,285.046926980083,285.046926980083
2.28,285.046927048838,285.046926977807,285.046926977807
2.283,285.046927027296,285.04692697557,285.04692697557
2.286,285.0469270061,285.046926973371,285.046926973371
2.289,285.04692698525,285.046926971211,285.046926971211
2.292,285.046926964745,285.04692696909,285.04692696909
2.295,285.046926944586,285.046926967008,285.046926967008
2.298,285.046926924774,285.046926964965,285.046926964965
2.301,285.046926905307,285.04692696296,285.04692696296
2.304,285.046926886186,285.046926960994,285.046926960994
2.307,285.04692686741,285.046926959067,285.046926959067
2.31,285.046926848981,285.046926957179,285.046926957179
2.313,285.046926830898,285.046926955329,285.046926955329
2.316,285.04692681316,285.046926953518,285.046926953518
2.319,285.046926795768,285.046926951746,285.046926951746
2.322,285.046926778722,285.046926950013,285.046926950013
2.325,285.046926762022,285.046926948319,285.046926948319
2.328,285.046926745668,285.046926946663,285.046926946663
2.331,285.04692672966,285.046926945046,285.046926945046
2.334,285.046926713997,285.046926943468,285.046926943468
2.337,285.046926698681,285.046926941929,285.046926941929
2.34,285.04692668371,285.046926940428,285.046926940428
2.343,285.046926669085,285.046926938966,285.046926938966
2.346,285.046926654806,285.046926937543,285.046926937543
2.349,285.046926640872,285.046926936159,285.046926936159
2.352,285.046926627285,285.046926934814,285.046926934814
2.355,285.046926614043,285.046926933507,285.046926933507
2.358,285.046926601148,285.046926932239,285.046926932239
2.361,285.046926588598,285.04692693101,285.04692693101
2.364,285.046926576394,285.04692692982,285.04692692982
2.367,285.046926564536,285.046926928668,285.046926928668
2.37,285.046926553024,285.046926927555,285.046926927555
2.373,285.046926541857,285.046926926482,285.046926926482
2.376,285.046926531036,285.046926925446,285.046926925446
2.379,285.046926520562,285.04692692445,285.04692692445
