"time","directMass.mass.s","directMass.mass.v","mass2a.s","mass2a.v","mass2b.s","mass2b.v","mass3a.s","mass3a.v","mass3b.s","mass3b.v"
0.6355,0.134224106876297,0.272869782440093,0.134670161199599,0.272839012930308,0.134001079714649,0.272885167194989,0.134712547751493,0.269920030290703,0.1339798864387,0.274344658514789
0.636,0.134360917157715,0.274371127573487,0.134806947291621,0.274305139865137,0.134137902090764,0.274404121427667,0.134847801502078,0.271098974192813,0.134117474985533,0.276007204263825
0.6365,0.134498477787217,0.275871160949752,0.134944466123199,0.2757699576479,0.134275483619229,0.275921762600681,0.134983644966186,0.272285129734833,0.134255894197733,0.277664176557212
0.637,0.134636788093164,0.277369823350941,0.135082717024365,0.277233408450922,0.134413823627566,0.277438030800955,0.135120083432679,0.273479420699997,0.134395140423407,0.279315024676414
0.6375,0.134775847375181,0.278867055612541,0.135221699297091,0.278695434499781,0.134552921414228,0.278952866168925,0.135257121336924,0.274682706176348,0.134535210394309,0.280959230330638
0.638,0.134915654903267,0.280362798626567,0.135361412214421,0.280155978076376,0.134692776247692,0.280466208901667,0.135394763621229,0.275895808466441,0.134676100544286,0.282596293706631
0.6385,0.135056209917814,0.28185699334392,0.135501855020488,0.281614981521223,0.13483338736648,0.281977999255273,0.135533015735771,0.27711950946745,0.134817807008836,0.284225735282156
0.639,0.135197511630276,0.283349580775896,0.135643026931164,0.283072387234907,0.134974753979835,0.283488177546395,0.13567188264551,0.278354563161809,0.13496032612266,0.285847089582941
0.6395,0.135339559223114,0.284840501996631,0.135784927134018,0.284528137680471,0.135116875267665,0.284996684154715,0.13581136893221,0.279601690358899,0.135103654368567,0.287459907815498
0.64,0.135482351847758,0.286329698148083,0.135927554786315,0.285982175388361,0.135259750378482,0.286503459527949,0.135951481926522,0.280861524327214,0.135247786808377,0.289063785058519
0.6405,0.135625888626864,0.287817110439519,0.136070909017227,0.287434442955838,0.135403378431685,0.288008444181364,0.136092228295654,0.282134662494711,0.135392718792469,0.290658334411924
0.641,0.13577016865365,0.289302680150729,0.136214988927182,0.288884883050146,0.135547758516887,0.289511578701025,0.136233615078286,0.283421646070755,0.135538445441333,0.292243197190717
0.6415,0.135915190991921,0.290786348634376,0.136359793587891,0.290333438410805,0.135692889693939,0.291012803746166,0.136375649675295,0.284722956591604,0.135684961650234,0.293818044655763
0.642,0.136060954677324,0.292268057316189,0.136505322043573,0.29178005184975,0.135838770994202,0.292512060049412,0.136518338143119,0.286039113615491,0.135832262944427,0.295382529166538
0.6425,0.136207458715389,0.293747747700752,0.136651573309043,0.293224666257069,0.135985401418564,0.294009288422597,0.136661687907153,0.287370509018566,0.135980344119507,0.296936367041845
0.643,0.136354702081886,0.295225361373273,0.136798546370063,0.294667224602706,0.1361327799378,0.295504429758561,0.136805707294428,0.288717430836557,0.136129199475616,0.298479326641632
0.6435,0.136502683723749,0.296700840000356,0.136946240184239,0.296107669937187,0.136280905493507,0.296997425031944,0.136950404285822,0.290080133616277,0.136278823442713,0.300011193192396
0.644,0.136651402558703,0.298174125333031,0.137094653680664,0.297545945394595,0.136429776997725,0.298488215302253,0.137095787048586,0.291458802673905,0.136429210313761,0.301531786662595
0.6445,0.136800857475292,0.299645159209088,0.137243785759943,0.298981994194846,0.136579393332969,0.299976741716214,0.137241863917901,0.292853551187228,0.136580354253988,0.303040963220019
0.645,0.13695104733483,0.301113883551187,0.137393635296097,0.300415759641772,0.1367297533542,0.301462945505898,0.137388641318685,0.294264667828972,0.136732250342903,0.304538491412295
0.6455,0.13710197096716,0.30258024037858,0.137544201132426,0.301847185134731,0.13688085588453,0.302946768000508,0.137536128329654,0.295692056457154,0.136884892285914,0.306024332339293
0.646,0.137253627173919,0.304044171802326,0.137695482084696,0.303276214163808,0.137032699718533,0.304428150621589,0.137684333189305,0.297135655964393,0.137038274166226,0.307498429721293
0.6465,0.137406014727812,0.305505620029279,0.137847476940429,0.304702790313741,0.137185283621507,0.305907034887053,0.137833264088606,0.298595338706835,0.137192390047416,0.308960760690502
0.647,0.137559132372609,0.306964527364506,0.138000184458902,0.306126857266281,0.137338606329466,0.307383362413623,0.137982929191523,0.300070902855171,0.137347233963153,0.310411339619175
0.6475,0.137712978823569,0.308420836212548,0.138153603371564,0.307548358801411,0.137492666549574,0.30885707491812,0.138133336352349,0.301562135620117,0.13750280005918,0.311850186508764
0.648,0.137867552768213,0.309874489077774,0.138307732382787,0.308967238797662,0.137647462960929,0.310328114217834,0.138284492609716,0.303068933168726,0.137659082847463,0.313277267032299
0.6485,0.138022852863359,0.311325428574724,0.138462570166974,0.310383441242326,0.137802994211555,0.311796422240928,0.138436406122161,0.304590800727871,0.137816076233959,0.314692742498152
0.649,0.138178877737898,0.312773597423093,0.13861811537127,0.311796910226453,0.137959258921216,0.313261941021418,0.138589084350395,0.306127305498518,0.137973774431651,0.316096743385382
0.6495,0.138335625992053,0.314218938452133,0.138774366614837,0.313207589949181,0.138116255680664,0.314724612703613,0.138742534541333,0.307677945247745,0.138132171717414,0.317489435054328
0.65,0.138493096197419,0.315661394602954,0.138931322488897,0.314615424719982,0.138273983051683,0.316184379544444,0.138896763698207,0.3092421473614,0.138291262447026,0.318871018223732
0.6505,0.138651286897922,0.317100908927946,0.139088981557668,0.316020358958059,0.138432439568053,0.317641183912893,0.139051778410659,0.31081943536756,0.138451041141555,0.320241645708139
0.651,0.138810196608891,0.318537424596129,0.139247342357453,0.317422337197614,0.138591623734612,0.319094968295391,0.139207584973334,0.312409250406611,0.138611502426669,0.321601511690889
0.6515,0.13896982381621,0.319970884898247,0.139406403395824,0.318821304092843,0.138751534026406,0.320545675300952,0.139364189491644,0.314010788040666,0.138772640978493,0.322950933327037
0.652,0.139130166977932,0.321401233244139,0.139566163153186,0.320217204415325,0.138912168890308,0.32199324765855,0.139521597612491,0.315623283630762,0.138934451660653,0.324290208050829
0.6525,0.139291224523783,0.322828413166718,0.139726620082302,0.321609983057912,0.139073526744527,0.323437628221126,0.139679814575689,0.317245914143266,0.139096929497831,0.325619662678445
0.653,0.139452994855216,0.324252368324247,0.139887772608341,0.322999585036958,0.139235605978657,0.324878759967896,0.139838845183079,0.318877798399687,0.139260069691285,0.326939653286528
0.6535,0.139615476346982,0.325673042497079,0.140049619130416,0.324385955489079,0.139398404955268,0.326316586001084,0.139998694335779,0.320518272701551,0.139423867352584,0.328250427394844
0.654,0.139778667344172,0.32709037960086,0.140212158018694,0.325769039684152,0.139561922006914,0.327751049559218,0.140159365883168,0.322166348153494,0.139588318074674,0.329552395324543
0.6545,0.139942566163958,0.328504323682663,0.1403753876161,0.327148783021484,0.13972615543789,0.329182094013256,0.140320863221803,0.32382101617753,0.139753417635036,0.33084597743523
0.655,0.140107171095742,0.329914818922911,0.140539306238458,0.328525131031678,0.139891103524387,0.330609662868533,0.140483189301646,0.325481266751981,0.13991916199279,0.332131595008377
0.6555,0.140272480400985,0.331321809638441,0.140703912174327,0.329898029379631,0.140056764514317,0.33203369976785,0.140646346514653,0.327146049630009,0.140085547344152,0.333409689642657
0.656,0.14043849231343,0.332725240284083,0.140869203685222,0.331267423866079,0.140223136627537,0.33345414849309,0.140810336807703,0.328814301514646,0.140252570066294,0.334680709668803
0.6565,0.14060520504057,0.334125055449089,0.141035179007041,0.332633260424041,0.140390218057337,0.334870952961617,0.140975162881971,0.330485171126957,0.14042022611987,0.335944997610155
0.657,0.140772616759937,0.335521199874907,0.141201836346451,0.333995485136331,0.140558006966683,0.336284057244199,0.141140824897236,0.332157425510013,0.140588512691288,0.337203087057354
0.6575,0.140940725622288,0.336913618444548,0.141369173883991,0.335354044225047,0.140726501491439,0.337693405554303,0.141307323156836,0.333829945691796,0.140757426855015,0.338455454820925
0.658,0.141109529750803,0.338302256188361,0.141537189773297,0.33670888405724,0.140895699739558,0.339098942253925,0.141474657339024,0.335501593284435,0.140926965956692,0.339702587640324
0.6585,0.141279027241149,0.339687058286253,0.141705882141158,0.338059951147089,0.141065599791147,0.34050061185584,0.141642826474061,0.337171212916066,0.141097127624694,0.340944980971348
0.659,0.141449216162167,0.341067970067045,0.141875249088193,0.339407192155237,0.141236199699157,0.341898359022953,0.141811829718682,0.338837707991602,0.14126790938391,0.342183101104767
0.6595,0.141620094555845,0.342444937011086,0.142045288688819,0.340750553891354,0.141407497489361,0.343292128570957,0.141981666223669,0.340500033052688,0.141439308721933,0.343417388990286
0.66,0.141791660435467,0.343817904761351,0.142215998989453,0.342089983325039,0.141579491158477,0.344681865479512,0.142152332663819,0.342156971170063,0.141611324321291,0.344648371556996
0.6605,0.141963911787778,0.345186819115936,0.142387378010618,0.343425427578417,0.14175217867636,0.3460675148847,0.142323825902021,0.343807383473938,0.141783954730656,0.345876536936936
0.661,0.142136846572404,0.346551626033247,0.142559423746384,0.344756833931223,0.141925557985416,0.347449022084263,0.142496142150506,0.34545013656083,0.141957198783353,0.347102370769455
0.6615,0.142310462721924,0.347912271634193,0.142732134164432,0.346084149822945,0.142099627000673,0.348826332539821,0.142669276956026,0.347084105669627,0.142131055604873,0.348326354616477
0.662,0.142484758143099,0.34926870219841,0.142905507207258,0.347407322849089,0.142274383611022,0.350199391873074,0.142843226998504,0.348708251220854,0.142305523715397,0.349548927687188
0.6625,0.14265973071506,0.350620864176125,0.143079540790408,0.348726300772838,0.142449825677389,0.351568145877774,0.143017987145226,0.350321503420858,0.142480602499978,0.35077054455376
0.663,0.142835378289725,0.351968704188587,0.143254232802879,0.35004103152545,0.14262595103315,0.35293254052016,0.143193550975755,0.351922787272378,0.14265629194671,0.351991662646692
0.6635,0.143011698692685,0.353312169026018,0.14342958110799,0.351351463204236,0.142802757485035,0.354292521936913,0.143369912050484,0.353511077669216,0.142832592013786,0.35321271470442
0.664,0.143188689722914,0.3546512056517,0.143605583543094,0.352657544076555,0.142980242812826,0.355648036439277,0.143547063327591,0.355085379585061,0.143009502920575,0.35443411868502
0.6645,0.143366349152837,0.355985761204136,0.143782237919652,0.353959222581922,0.143158404769433,0.356999030515248,0.143724997157955,0.356644731643282,0.143187025150279,0.355656275984565
0.665,0.143544674730196,0.357315782989084,0.143959542025046,0.355256447324162,0.143337241082773,0.358345450821549,0.143903708269928,0.358188209661463,0.14336515796033,0.356879569652895
0.6655,0.143723664174134,0.358641218504338,0.144137493618768,0.356549167095762,0.14351674945182,0.35968724420863,0.144083187094121,0.359714930277524,0.143543902714142,0.358104362617746
0.666,0.143903315178316,0.359962015424654,0.144316090435456,0.357837330863027,0.143696927549749,0.361024357705471,0.144263424845223,0.361224054476551,0.143723260344863,0.359330995898706
0.6665,0.144083625410272,0.361278121608016,0.144495330184262,0.359120887772231,0.143877773023279,0.362356738525914,0.144444412306255,0.362714791170809,0.14390323196228,0.360559786826621
0.667,0.144264592511446,0.362589485097973,0.144675210548897,0.360399787151889,0.144059283492724,0.36368433407102,0.144626139775801,0.364186400769936,0.14408381887927,0.361791027261993
0.6675,0.144446214097661,0.363896054123389,0.14485572918808,0.36167397851251,0.144241456552455,0.365007091928833,0.144808597683896,0.365638173367582,0.144265022304544,0.363024994501293
0.668,0.144628487759872,0.36519777709634,0.145036883736283,0.362943411544517,0.144424289771668,0.366324959872255,0.14499177768632,0.367069387042658,0.144446842796648,0.364261972123182
0.6685,0.144811411061418,0.366494602631919,0.145218671801047,0.364208036137667,0.144607780691606,0.367637885879049,0.145175668129699,0.368479500141239,0.144629282527278,0.365502153877259
0.669,0.144994981540702,0.367786479534162,0.145401090965592,0.36546780236723,0.14479192682826,0.368945818117632,0.145360258220267,0.369867981785849,0.14481234320092,0.366745728408319
0.6695,0.145179196710528,0.369073356802799,0.145584138788177,0.366722660500601,0.144976725671707,0.370248704953902,0.145545536843468,0.371234364725753,0.144996026644059,0.367992852841323
0.67,0.14536405405819,0.370355183635344,0.145767812802185,0.36797256099934,0.145162174686195,0.37154649495335,0.145731492579218,0.372578248488811,0.145180334797676,0.369243651208611
0.6705,0.145549551045887,0.371631909426917,0.14595211051653,0.369217454518977,0.145348271310568,0.372839136880892,0.145918114155494,0.373899259005279,0.145365269491084,0.370498234637737
0.671,0.145735685111594,0.372903483766959,0.146137029416504,0.370457291905757,0.145535012959141,0.374126579697564,0.146105391500241,0.375196948815516,0.14555083191727,0.371756751242681
0.6715,0.145922453666208,0.374169856461543,0.146322566960999,0.37169202421859,0.145722397018816,0.375408772583024,0.146293311860177,0.376471187160506,0.145737024569225,0.373019191112062
0.672,0.1461098540963,0.375430977517164,0.146508720585184,0.372921602713069,0.145910420851861,0.376685664919216,0.146481863344208,0.37772181276929,0.145923849472347,0.374285559891102
0.6725,0.146297883763438,0.376686797148043,0.146695487699854,0.374145978848646,0.146099081795232,0.377957206297745,0.146671033933928,0.378948736789986,0.146111308678193,0.375555827327072
0.673,0.146486540004281,0.377937265778186,0.146882865691518,0.375365104290638,0.146288377160666,0.379223346521964,0.146860811506199,0.380151945214221,0.146299404253323,0.376829926060168
0.6735,0.146675820131025,0.379182334040872,0.147070851922832,0.376578930909704,0.146478304235125,0.38048403560646,0.147051184200726,0.381331443479618,0.146488138096176,0.3781077793215
0.674,0.1468657214326,0.380421952772576,0.147259443733772,0.377787410775851,0.146668860282016,0.381739223770943,0.147242141536841,0.382487075496101,0.146677511380479,0.379389391410814
0.6745,0.147056241170986,0.381656073042718,0.147448638438041,0.378990496187682,0.146860042537461,0.38298886147024,0.1474336707116,0.383619150329694,0.14686752640068,0.38067453439923
0.675,0.147247376584666,0.382884646131108,0.147638433326434,0.380188139650196,0.147051848213785,0.384232899371568,0.147625759932066,0.384727889891783,0.147058184910967,0.381963024250771
