"time","delta[1]","delta[2]","delta[3]","delta[4]","eta","rho","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_mdot[4]","input_dp[1]","input_dp[2]","input_dp[3]","input_dp[4]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","M_FLOW[4]","DP[1]","DP[2]","DP[3]","DP[4]","DP_plot[1]","DP_plot[2]","DP_plot[3]","DP_plot[4]","velocity[1]","velocity[2]","velocity[3]","velocity[4]","Re[1]","Re[2]","Re[3]","Re[4]","zeta_TOT[1]","zeta_TOT[2]","zeta_TOT[3]","zeta_TOT[4]","input_DP.y"
0.0508,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,90.6418280319425,63.1384341638994,30.7764699383419,19.0488407866559,14034.5161,14034.5161,14034.5161,14034.5161,90.6418280319425,63.1384341638994,30.7764699383419,19.0488407866559,14034.5161,14034.5161,14034.5161,14034.5161,14034.5161,14034.5161,14034.5161,14034.5161,11.5408759857353,8.03903511701343,3.91858185728499,2.42537373709344,1154087.59857353,803903.511701343,391858.185728499,242537.373709344,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14034.5161
0.051,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,90.8200815519773,63.2626003285009,30.8369940277151,19.0863016697441,14089.7701,14089.7701,14089.7701,14089.7701,90.8200815519773,63.2626003285009,30.8369940277151,19.0863016697441,14089.7701,14089.7701,14089.7701,14089.7701,14089.7701,14089.7701,14089.7701,14089.7701,11.563571928805,8.0548444441023,3.92628802368489,2.4301434048663,1156357.1928805,805484.44441023,392628.802368489,243014.34048663,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,14089.7701
0.0512,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,90.9979858966305,63.3865232677911,30.8973995582963,19.1236891718514,14145.0241,14145.0241,14145.0241,14145.0241,90.9979858966305,63.3865232677911,30.8973995582963,19.1236891718514,14145.0241,14145.0241,14145.0241,14145.0241,14145.0241,14145.0241,14145.0241,14145.0241,11.5862234134843,8.07062280278272,3.93397909471056,2.43490372948248,1158622.34134843,807062.280278272,393397.909471056,243490.372948249,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14145.0241
0.0514,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,91.1755431098653,63.5102044055348,30.9576872240915,19.1610037225271,14200.2781,14200.2781,14200.2781,14200.2781,91.1755431098653,63.5102044055348,30.9576872240915,19.1610037225271,14200.2781,14200.2781,14200.2781,14200.2781,14200.2781,14200.2781,14200.2781,14200.2781,11.6088307000186,8.08637037433402,3.94165515872559,2.43965476563391,1160883.07000186,808637.037433402,394165.515872559,243965.476563391,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14200.2781
0.0516,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,91.3527552157814,63.6336451516601,31.0178577123623,19.1982457471459,14255.5321,14255.5321,14255.5321,14255.5321,91.3527552157814,63.6336451516601,31.0178577123623,19.1982457471459,14255.5321,14255.5321,14255.5321,14255.5321,14255.5321,14255.5321,14255.5321,14255.5321,11.6313940461244,8.10208733827386,3.94931630323482,2.44439656748098,1163139.40461244,810208.733827386,394931.630323482,244439.656748098,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14255.5321
0.0518,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,91.5296242188835,63.7568469024463,31.0779117037169,19.2354156669648,14310.7861,14310.7861,14310.7861,14310.7861,91.5296242188835,63.7568469024463,31.0779117037169,19.2354156669648,14310.7861,14310.7861,14310.7861,14310.7861,14310.7861,14310.7861,14310.7861,14310.7861,11.6539137070232,8.11777387238202,3.95696261489601,2.44912918865979,1165391.37070232,811777.387238202,395696.261489601,244912.918865979,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,14310.7861
0.052,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,91.7061521043468,63.879811040708,31.1378498722005,19.2725138991784,14366.0401,14366.0401,14366.0401,14366.0401,91.7061521043468,63.879811040708,31.1378498722005,19.2725138991784,14366.0401,14366.0401,14366.0401,14366.0401,14366.0401,14366.0401,14366.0401,14366.0401,11.6763899354752,8.13343015272393,3.96459417953124,2.45385268228921,1167638.99354752,813343.015272393,396459.417953124,245385.268228921,0.210741414242203,0.434329759166758,1.82797222222222,4.77166666666667,14366.0401
0.0522,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,91.8823408382761,64.0025389359762,31.1976728853831,19.3095408569737,14421.2941,14421.2941,14421.2941,14421.2941,91.8823408382761,64.0025389359762,31.1976728853831,19.3095408569737,14421.2941,14421.2941,14421.2941,14421.2941,14421.2941,14421.2941,14421.2941,14421.2941,11.6988229818128,8.14905635367368,3.97221108213817,2.45856710097782,1169882.29818128,814905.635367368,397221.108213817,245856.710097782,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14421.2941
0.0524,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,92.058192367962,64.1250319446761,31.2573814044465,19.3464969495836,14476.5481,14476.5481,14476.5481,14476.5481,92.058192367962,64.1250319446761,31.2573814044465,19.3464969495836,14476.5481,14476.5481,14476.5481,14476.5481,14476.5481,14476.5481,14476.5481,14476.5481,11.7212130939726,8.16465264793672,3.97981340690108,2.4632724968308,1172121.30939726,816465.264793672,397981.340690108,246327.24968308,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14476.5481
0.0526,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,92.2337086221315,64.2472914103024,31.3169760842696,19.3833825823398,14531.8021,14531.8021,14531.8021,14531.8021,92.2337086221315,64.2472914103024,31.3169760842696,19.3833825823398,14531.8021,14531.8021,14531.8021,14531.8021,14531.8021,14531.8021,14531.8021,14531.8021,11.7435605175278,8.18021920657207,3.98740123720173,2.46796892145659,1174356.05175278,818021.920657207,398740.123720173,246796.892145659,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,14531.8021
0.0528,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,92.408891511195,64.3693186635908,31.3764575735118,19.420198156725,14587.0561,14587.0561,14587.0561,14587.0561,92.408891511195,64.3693186635908,31.3764575735118,19.420198156725,14587.0561,14587.0561,14587.0561,14587.0561,14587.0561,14587.0561,14587.0561,14587.0561,11.7658654957195,8.1957561990143,3.99497465563002,2.47265642597352,1176586.54957195,819575.61990143,399497.465563003,247265.642597352,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14587.0561
0.053,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,92.583742927489,64.4911150226873,31.4358265146959,19.4569440704232,14642.3101,14642.3101,14642.3101,14642.3101,92.583742927489,64.4911150226873,31.4358265146959,19.4569440704232,14642.3101,14642.3101,14642.3101,14642.3101,14642.3101,14642.3101,14642.3101,14642.3101,11.7881282694873,8.21126379309494,4.00253374399449,2.47733506101631,1178812.82694873,821126.379309494,400253.374399449,247733.506101631,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14642.3101
0.0532,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,92.7582647455143,64.6126817933141,31.4950835442887,19.4936207173702,14697.5641,14697.5641,14697.5641,14697.5641,92.7582647455143,64.6126817933141,31.4950835442887,19.4936207173702,14697.5641,14697.5641,14697.5641,14697.5641,14697.5641,14697.5641,14697.5641,14697.5641,11.8103490775002,8.22674215506372,4.01007858333261,2.48200487674244,1181034.90775002,822674.215506372,401007.858333261,248200.487674244,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,14697.5641
0.0534,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,92.9324588221708,64.7340202689332,31.554229292781,19.5302284878031,14752.8181,14752.8181,14752.8181,14752.8181,92.9324588221708,64.7340202689332,31.554229292781,19.5302284878031,14752.8181,14752.8181,14752.8181,14752.8181,14752.8181,14752.8181,14752.8181,14752.8181,11.832528156186,8.24219144960933,4.01760925392094,2.48666592283841,1183252.8156186,824219.144960933,401760.925392094,248666.592283841,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14752.8181
0.0536,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,93.1063269969879,64.8551317309065,31.6132643847653,19.5667677683082,14808.0721,14808.0721,14808.0721,14808.0721,93.1063269969879,64.8551317309065,31.6132643847653,19.5667677683082,14808.0721,14808.0721,14808.0721,14808.0721,14808.0721,14808.0721,14808.0721,14808.0721,11.8546657397608,8.25761183987984,4.02512583528509,2.49131824852594,1185466.57397608,825761.183987984,402512.583528509,249131.824852594,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14808.0721
0.0538,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,93.2798710923508,64.9760174486542,31.6721894390133,19.6032389418691,14863.3261,14863.3261,14863.3261,14863.3261,93.2798710923508,64.9760174486542,31.6721894390133,19.6032389418691,14863.3261,14863.3261,14863.3261,14863.3261,14863.3261,14863.3261,14863.3261,14863.3261,11.8767620602579,8.27300348750285,4.03262840620951,2.49596190256801,1187676.20602579,827300.348750285,403262.840620951,249596.190256801,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14863.3261
0.054,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,93.4530929137241,65.0966786798098,31.7310050685511,19.6396423879134,14918.5801,14918.5801,14918.5801,14918.5801,93.4530929137241,65.0966786798098,31.7310050685511,19.6396423879134,14918.5801,14918.5801,14918.5801,14918.5801,14918.5801,14918.5801,14918.5801,14918.5801,11.8988173475563,8.28836655260522,4.04011704474711,2.50059693327482,1189881.73475563,828836.655260522,404011.704474711,250059.693327482,0.210741414242203,0.434329759166758,1.82797222222222,4.77166666666667,14918.5801
0.0542,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,93.6259942498701,65.2171166703726,31.7897118807341,19.6759784823585,14973.8341,14973.8341,14973.8341,14973.8341,93.6259942498701,65.2171166703726,31.7897118807341,19.6759784823585,14973.8341,14973.8341,14973.8341,14973.8341,14973.8341,14973.8341,14973.8341,14973.8341,11.9208318294082,8.30370119383252,4.04759182822879,2.5052233885097,1192083.18294082,830370.119383252,404759.182822879,250522.33885097,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,14973.8341
0.0544,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,93.7985768730649,65.337332654858,31.8483104773198,19.7122475976573,15029.0881,15029.0881,15029.0881,15029.0881,93.7985768730649,65.337332654858,31.8483104773198,19.7122475976573,15029.0881,15029.0881,15029.0881,15029.0881,15029.0881,15029.0881,15029.0881,15029.0881,11.9428057314667,8.31900756836813,4.05505283327268,2.50984131569479,1194280.57314667,831900.756836813,405505.283327268,250984.131569479,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,15029.0881
0.0546,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,93.9708425393101,65.4573278564452,31.9068014545399,19.7484501028423,15084.3421,15084.3421,15084.3421,15084.3421,93.9708425393101,65.4573278564452,31.9068014545399,19.7484501028423,15084.3421,15084.3421,15084.3421,15084.3421,15084.3421,15084.3421,15084.3421,15084.3421,11.9647392773131,8.33428583195206,4.06250013579336,2.51445076181681,1196473.92773131,833428.583195206,406250.013579336,251445.076181681,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,15084.3421
0.0548,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,94.1427929885415,65.5771034871222,31.9651854031711,19.7845863635701,15139.5961,15139.5961,15139.5961,15139.5961,94.1427929885415,65.5771034871222,31.9651854031711,19.7845863635701,15139.5961,15139.5961,15139.5961,15139.5961,15139.5961,15139.5961,15139.5961,15139.5961,11.9866326884827,8.34953613889942,4.06993381101086,2.51905177343255,1198663.26884827,834953.613889942,406993.381101086,251905.177343255,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,15139.5961
0.055,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,94.3144299448336,65.6966607478289,32.0234629086046,19.8206567421636,15194.8501,15194.8501,15194.8501,15194.8501,94.3144299448336,65.6966607478289,32.0234629086046,19.8206567421636,15194.8501,15194.8501,15194.8501,15194.8501,15194.8501,15194.8501,15194.8501,15194.8501,12.0084861844916,8.36475864211861,4.07735393345951,2.52364439667443,1200848.61844916,836475.864211861,407735.393345951,252364.439667443,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,15194.8501
0.0552,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,94.485755116602,65.8160008285972,32.0816345509147,19.8566615976549,15250.1041,15250.1041,15250.1041,15250.1041,94.485755116602,65.8160008285972,32.0816345509147,19.8566615976549,15250.1041,15250.1041,15250.1041,15250.1041,15250.1041,15250.1041,15250.1041,15250.1041,12.030299982862,8.37995349312922,4.08476057699665,2.52822867725583,1203029.9982862,837995.349312922,408476.057699665,252822.867725583,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,15250.1041
0.0554,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,94.6567701968012,65.9351249086895,32.1397009049263,19.8926012858272,15305.3581,15305.3581,15305.3581,15305.3581,94.6567701968012,65.9351249086895,32.1397009049263,19.8926012858272,15305.3581,15305.3581,15305.3581,15305.3581,15305.3581,15305.3581,15305.3581,15305.3581,12.0520742991476,8.3951208420796,4.09215381481126,2.53280466047647,1205207.42991476,839512.08420796,409215.381481126,253280.466047647,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,15305.3581
0.0556,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,94.8274768631202,66.0540341567347,32.1976625402806,19.9284761592552,15360.6121,15360.6121,15360.6121,15360.6121,94.8274768631202,66.0540341567347,32.1976625402806,19.9284761592552,15360.6121,15360.6121,15360.6121,15360.6121,15360.6121,15360.6121,15360.6121,15360.6121,12.0738093469583,8.41026083776418,4.09953371943233,2.53737239122756,1207380.93469583,841026.083776418,409953.371943233,253737.239122756,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,15360.6121
0.0558,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,94.9978767781741,66.1727297308616,32.2555200215011,19.964286567346,15415.8661,15415.8661,15415.8661,15415.8661,94.9978767781741,66.1727297308616,32.2555200215011,19.964286567346,15415.8661,15415.8661,15415.8661,15415.8661,15415.8661,15415.8661,15415.8661,15415.8661,12.0955053379849,8.42537362764052,4.1069003627372,2.541931913997,1209550.53379849,842537.362764052,410690.03627372,254193.1913997,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,15415.8661
0.056,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,95.1679715896935,66.291212778831,32.3132739080572,20.0000328563786,15471.1201,15471.1201,15471.1201,15471.1201,95.1679715896935,66.291212778831,32.3132739080572,20.0000328563786,15471.1201,15471.1201,15471.1201,15471.1201,15471.1201,15471.1201,15471.1201,15471.1201,12.117162482023,8.44045935784606,4.11425381595974,2.54648327287438,1211716.2482023,844045.935784606,411425.381595974,254648.327287438,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,15471.1201
0.0562,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,95.33776293071,66.4094844381646,32.3709247544275,20.0357153695428,15526.3741,15526.3741,15526.3741,15526.3741,95.33776293071,66.4094844381646,32.3709247544275,20.0357153695428,15526.3741,15526.3741,15526.3741,15526.3741,15526.3741,15526.3741,15526.3741,15526.3741,12.1387809869966,8.45551817321456,4.12159414969834,2.55102651155599,1213878.09869966,845551.817321456,412159.414969834,255102.651155599,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,15526.3741
0.0564,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,95.5072524197394,66.5275458362731,32.4284731101616,20.0713344469779,15581.6281,15581.6281,15581.6281,15581.6281,95.5072524197394,66.5275458362731,32.4284731101616,20.0713344469779,15581.6281,15581.6281,15581.6281,15581.6281,15581.6281,15581.6281,15581.6281,15581.6281,12.1603610589815,8.4705502172924,4.12892143392387,2.55556167334974,1216036.10589815,847055.02172924,412892.143392387,255556.167334973,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,15581.6281
0.0566,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,95.6764416609615,66.6453980905808,32.485919519942,20.1068904258106,15636.8821,15636.8821,15636.8821,15636.8821,95.6764416609615,66.6453980905808,32.485919519942,20.1068904258106,15636.8821,15636.8821,15636.8821,15636.8821,15636.8821,15636.8821,15636.8821,15636.8821,12.1819029022283,8.48555563235448,4.13623573798741,2.56008880117988,1218190.29022283,848555.563235448,413623.573798741,256008.880117988,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,15636.8821
