"time","Adder1.Adder1.AND.G2.x","Adder1.Adder1.AND.G2.y","Adder1.Adder1.XOR.G2.x","Adder1.Adder1.XOR.G2.y","Adder1.Adder2.AND.G2.x","Adder1.Adder2.AND.G2.y","Adder1.Adder2.XOR.G2.x","Adder1.Adder2.XOR.G2.y","Counter.FF1.RS1.TD1.x","Counter.FF1.RS2.TD1.x","Counter.FF2.RS1.TD1.x","Counter.FF2.RS2.TD1.x","Counter.FF3.RS1.TD1.x","Counter.FF3.RS2.TD1.x"
5.064,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.066,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.068,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.07,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.072,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.074,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.076,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.078,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.08,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.082,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.084,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.086,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.088,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.09,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.092,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.094,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.096,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.098,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.1,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.102,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.104,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.106,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.108,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.11,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.112,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.114,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.116,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.118,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.12,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.122,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.124,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.126,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.128,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.13,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.132,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.134,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.136,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.138,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.14,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.142,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.144,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.146,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.148,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.15,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.152,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.154,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.156,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.158,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.16,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.162,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.164,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.166,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.168,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.17,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.172,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.174,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.176,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.178,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.18,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.182,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.184,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.186,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.188,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.19,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.192,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.194,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.196,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.198,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.2,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.202,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.204,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.206,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.208,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.21,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.212,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.214,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.216,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.218,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.22,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.222,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.224,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.226,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.228,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.23,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.232,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.234,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.236,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.238,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.24,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.242,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.244,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.246,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.248,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.25,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.252,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.254,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.256,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.258,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.26,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.262,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.264,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.266,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.268,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.27,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.272,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.274,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.276,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.278,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.28,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.282,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.284,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.286,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.288,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.29,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.292,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.294,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.296,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.298,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.3,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.302,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.304,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.306,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.308,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.31,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.312,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.314,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.316,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.318,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.32,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.322,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.324,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.326,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.328,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.33,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.332,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.334,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.336,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.338,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.34,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.342,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.344,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.346,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.348,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.35,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.352,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.354,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.356,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.358,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.36,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.362,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.364,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.366,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.368,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.37,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.372,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.374,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.376,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.378,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.38,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.382,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.384,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.386,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.388,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.39,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.392,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.394,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.396,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.398,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.4,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.402,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.404,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.406,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.408,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.41,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.412,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.414,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.416,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.418,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.42,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.422,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.424,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.426,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.428,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.43,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.432,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.434,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.436,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.438,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.44,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.442,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.444,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.446,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.448,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.45,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.452,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.454,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.456,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.458,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.46,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.462,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.464,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.466,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.468,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.47,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.472,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.474,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.476,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.478,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.48,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.482,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.484,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.486,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.488,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.49,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.492,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.494,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.496,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.498,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.5,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.5,4,3,3,4,3,4,4,3,3,3,4,4,4,3
5.501,4,3,3,4,3,4,4,3,3,3,4,4,4,3
5.501,4,4,3,3,3,3,3,4,3,3,4,4,4,3
5.502,4,4,3,3,3,3,3,4,3,3,4,4,4,3
5.502,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.504,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.506,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.508,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.51,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.512,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.514,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.516,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.518,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.52,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.522,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.524,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.526,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.528,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.53,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.532,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.534,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.536,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.538,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.54,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.542,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.544,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.546,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.548,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.55,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.552,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.554,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.556,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.558,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.56,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.562,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.564,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.566,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.568,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.57,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.572,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.574,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.576,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.578,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.58,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.582,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.584,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.586,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.588,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.59,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.592,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.594,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.596,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.598,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.6,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.602,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.604,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.606,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.608,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.61,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.612,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.614,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.616,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.618,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.62,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.622,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.624,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.626,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.628,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.63,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.632,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.634,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.636,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.638,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.64,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.642,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.644,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.646,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.648,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.65,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.652,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.654,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.656,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.658,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.66,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.662,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.664,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.666,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.668,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.67,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.672,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.674,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.676,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.678,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.68,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.682,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.684,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.686,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.688,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.69,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.692,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.694,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.696,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.698,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.7,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.702,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.704,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.706,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.708,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.71,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.712,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.714,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.716,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.718,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.72,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.722,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.724,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.726,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.728,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.73,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.732,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.734,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.736,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.738,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.74,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.742,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.744,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.746,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.748,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.75,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.752,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.754,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.756,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.758,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.76,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.762,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.764,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.766,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.768,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.77,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.772,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.774,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.776,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.778,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.78,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.782,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.784,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.786,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.788,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.79,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.792,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.794,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.796,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.798,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.8,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.802,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.804,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.806,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.808,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.81,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.812,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.814,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.816,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.818,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.82,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.822,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.824,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.826,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.828,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.83,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.832,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.834,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.836,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.838,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.84,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.842,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.844,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.846,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.848,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.85,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.852,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.854,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.856,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.858,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.86,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.862,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.864,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.866,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.868,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.87,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.872,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.874,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.876,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.878,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.88,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.882,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.884,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.886,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.888,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.89,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.892,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.894,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.896,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.898,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.9,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.902,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.904,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.906,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.908,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.91,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.912,4,4,3,3,3,3,3,3,3,3,4,4,4,3
