"time","medium2.T","medium2.X[1]","medium2.X[2]","medium2.X[3]","medium2.X[4]","medium2.p","state.T","state.p"
0.0778,300,0.2,0.1,0.3,0.4,200077.8,277.8,100077.8
0.078,300,0.2,0.1,0.3,0.4,200078,278,100078
0.0782,300,0.2,0.1,0.3,0.4,200078.2,278.2,100078.2
0.0784,300,0.2,0.1,0.3,0.4,200078.4,278.4,100078.4
0.0786,300,0.2,0.1,0.3,0.4,200078.6,278.6,100078.6
0.0788,300,0.2,0.1,0.3,0.4,200078.8,278.8,100078.8
0.079,300,0.2,0.1,0.3,0.4,200079,279,100079
0.0792,300,0.2,0.1,0.3,0.4,200079.2,279.2,100079.2
0.0794,300,0.2,0.1,0.3,0.4,200079.4,279.4,100079.4
0.0796,300,0.2,0.1,0.3,0.4,200079.6,279.6,100079.6
0.0798,300,0.2,0.1,0.3,0.4,200079.8,279.8,100079.8
0.08,300,0.2,0.1,0.3,0.4,200080,280,100080
0.0802,300,0.2,0.1,0.3,0.4,200080.2,280.2,100080.2
0.0804,300,0.2,0.1,0.3,0.4,200080.4,280.4,100080.4
0.0806,300,0.2,0.1,0.3,0.4,200080.6,280.6,100080.6
0.0808,300,0.2,0.1,0.3,0.4,200080.8,280.8,100080.8
0.081,300,0.2,0.1,0.3,0.4,200081,281,100081
0.0812,300,0.2,0.1,0.3,0.4,200081.2,281.2,100081.2
0.0814,300,0.2,0.1,0.3,0.4,200081.4,281.4,100081.4
0.0816,300,0.2,0.1,0.3,0.4,200081.6,281.6,100081.6
0.0818,300,0.2,0.1,0.3,0.4,200081.8,281.8,100081.8
0.082,300,0.2,0.1,0.3,0.4,200082,282,100082
0.0822,300,0.2,0.1,0.3,0.4,200082.2,282.2,100082.2
0.0824,300,0.2,0.1,0.3,0.4,200082.4,282.4,100082.4
0.0826,300,0.2,0.1,0.3,0.4,200082.6,282.6,100082.6
0.0828,300,0.2,0.1,0.3,0.4,200082.8,282.8,100082.8
0.083,300,0.2,0.1,0.3,0.4,200083,283,100083
0.0832,300,0.2,0.1,0.3,0.4,200083.2,283.2,100083.2
0.0834,300,0.2,0.1,0.3,0.4,200083.4,283.4,100083.4
0.0836,300,0.2,0.1,0.3,0.4,200083.6,283.6,100083.6
0.0838,300,0.2,0.1,0.3,0.4,200083.8,283.8,100083.8
0.084,300,0.2,0.1,0.3,0.4,200084,284,100084
0.0842,300,0.2,0.1,0.3,0.4,200084.2,284.2,100084.2
0.0844,300,0.2,0.1,0.3,0.4,200084.4,284.4,100084.4
0.0846,300,0.2,0.1,0.3,0.4,200084.6,284.6,100084.6
0.0848,300,0.2,0.1,0.3,0.4,200084.8,284.8,100084.8
0.085,300,0.2,0.1,0.3,0.4,200085,285,100085
0.0852,300,0.2,0.1,0.3,0.4,200085.2,285.2,100085.2
0.0854,300,0.2,0.1,0.3,0.4,200085.4,285.4,100085.4
0.0856,300,0.2,0.1,0.3,0.4,200085.6,285.6,100085.6
0.0858,300,0.2,0.1,0.3,0.4,200085.8,285.8,100085.8
0.086,300,0.2,0.1,0.3,0.4,200086,286,100086
0.0862,300,0.2,0.1,0.3,0.4,200086.2,286.2,100086.2
0.0864,300,0.2,0.1,0.3,0.4,200086.4,286.4,100086.4
0.0866,300,0.2,0.1,0.3,0.4,200086.6,286.6,100086.6
0.0868,300,0.2,0.1,0.3,0.4,200086.8,286.8,100086.8
0.087,300,0.2,0.1,0.3,0.4,200087,287,100087
0.0872,300,0.2,0.1,0.3,0.4,200087.2,287.2,100087.2
0.0874,300,0.2,0.1,0.3,0.4,200087.4,287.4,100087.4
0.0876,300,0.2,0.1,0.3,0.4,200087.6,287.6,100087.6
0.0878,300,0.2,0.1,0.3,0.4,200087.8,287.8,100087.8
0.088,300,0.2,0.1,0.3,0.4,200088,288,100088
0.0882,300,0.2,0.1,0.3,0.4,200088.2,288.2,100088.2
0.0884,300,0.2,0.1,0.3,0.4,200088.4,288.4,100088.4
0.0886,300,0.2,0.1,0.3,0.4,200088.6,288.6,100088.6
0.0888,300,0.2,0.1,0.3,0.4,200088.8,288.8,100088.8
0.089,300,0.2,0.1,0.3,0.4,200089,289,100089
0.0892,300,0.2,0.1,0.3,0.4,200089.2,289.2,100089.2
0.0894,300,0.2,0.1,0.3,0.4,200089.4,289.4,100089.4
0.0896,300,0.2,0.1,0.3,0.4,200089.6,289.6,100089.6
0.0898,300,0.2,0.1,0.3,0.4,200089.8,289.8,100089.8
0.09,300,0.2,0.1,0.3,0.4,200090,290,100090
0.0902,300,0.2,0.1,0.3,0.4,200090.2,290.2,100090.2
0.0904,300,0.2,0.1,0.3,0.4,200090.4,290.4,100090.4
0.0906,300,0.2,0.1,0.3,0.4,200090.6,290.6,100090.6
0.0908,300,0.2,0.1,0.3,0.4,200090.8,290.8,100090.8
0.091,300,0.2,0.1,0.3,0.4,200091,291,100091
0.0912,300,0.2,0.1,0.3,0.4,200091.2,291.2,100091.2
0.0914,300,0.2,0.1,0.3,0.4,200091.4,291.4,100091.4
0.0916,300,0.2,0.1,0.3,0.4,200091.6,291.6,100091.6
0.0918,300,0.2,0.1,0.3,0.4,200091.8,291.8,100091.8
0.092,300,0.2,0.1,0.3,0.4,200092,292,100092
0.0922,300,0.2,0.1,0.3,0.4,200092.2,292.2,100092.2
0.0924,300,0.2,0.1,0.3,0.4,200092.4,292.4,100092.4
0.0926,300,0.2,0.1,0.3,0.4,200092.6,292.6,100092.6
0.0928,300,0.2,0.1,0.3,0.4,200092.8,292.8,100092.8
0.093,300,0.2,0.1,0.3,0.4,200093,293,100093
0.0932,300,0.2,0.1,0.3,0.4,200093.2,293.2,100093.2
0.0934,300,0.2,0.1,0.3,0.4,200093.4,293.4,100093.4
0.0936,300,0.2,0.1,0.3,0.4,200093.6,293.6,100093.6
0.0938,300,0.2,0.1,0.3,0.4,200093.8,293.8,100093.8
0.094,300,0.2,0.1,0.3,0.4,200094,294,100094
0.0942,300,0.2,0.1,0.3,0.4,200094.2,294.2,100094.2
0.0944,300,0.2,0.1,0.3,0.4,200094.4,294.4,100094.4
0.0946,300,0.2,0.1,0.3,0.4,200094.6,294.6,100094.6
0.0948,300,0.2,0.1,0.3,0.4,200094.8,294.8,100094.8
0.095,300,0.2,0.1,0.3,0.4,200095,295,100095
0.0952,300,0.2,0.1,0.3,0.4,200095.2,295.2,100095.2
0.0954,300,0.2,0.1,0.3,0.4,200095.4,295.4,100095.4
0.0956,300,0.2,0.1,0.3,0.4,200095.6,295.6,100095.6
0.0958,300,0.2,0.1,0.3,0.4,200095.8,295.8,100095.8
0.096,300,0.2,0.1,0.3,0.4,200096,296,100096
0.0962,300,0.2,0.1,0.3,0.4,200096.2,296.2,100096.2
0.0964,300,0.2,0.1,0.3,0.4,200096.4,296.4,100096.4
0.0966,300,0.2,0.1,0.3,0.4,200096.6,296.6,100096.6
0.0968,300,0.2,0.1,0.3,0.4,200096.8,296.8,100096.8
0.097,300,0.2,0.1,0.3,0.4,200097,297,100097
0.0972,300,0.2,0.1,0.3,0.4,200097.2,297.2,100097.2
0.0974,300,0.2,0.1,0.3,0.4,200097.4,297.4,100097.4
0.0976,300,0.2,0.1,0.3,0.4,200097.6,297.6,100097.6
0.0978,300,0.2,0.1,0.3,0.4,200097.8,297.8,100097.8
0.098,300,0.2,0.1,0.3,0.4,200098,298,100098
0.0982,300,0.2,0.1,0.3,0.4,200098.2,298.2,100098.2
0.0984,300,0.2,0.1,0.3,0.4,200098.4,298.4,100098.4
0.0986,300,0.2,0.1,0.3,0.4,200098.6,298.6,100098.6
0.0988,300,0.2,0.1,0.3,0.4,200098.8,298.8,100098.8
0.099,300,0.2,0.1,0.3,0.4,200099,299,100099
0.0992,300,0.2,0.1,0.3,0.4,200099.2,299.2,100099.2
0.0994,300,0.2,0.1,0.3,0.4,200099.4,299.4,100099.4
0.0996,300,0.2,0.1,0.3,0.4,200099.6,299.6,100099.6
0.0998,300,0.2,0.1,0.3,0.4,200099.8,299.8,100099.8
0.1,300,0.2,0.1,0.3,0.4,200100,300,100100
0.1002,300,0.2,0.1,0.3,0.4,200100.2,300.2,100100.2
0.1004,300,0.2,0.1,0.3,0.4,200100.4,300.4,100100.4
0.1006,300,0.2,0.1,0.3,0.4,200100.6,300.6,100100.6
0.1008,300,0.2,0.1,0.3,0.4,200100.8,300.8,100100.8
0.101,300,0.2,0.1,0.3,0.4,200101,301,100101
0.1012,300,0.2,0.1,0.3,0.4,200101.2,301.2,100101.2
0.1014,300,0.2,0.1,0.3,0.4,200101.4,301.4,100101.4
0.1016,300,0.2,0.1,0.3,0.4,200101.6,301.6,100101.6
0.1018,300,0.2,0.1,0.3,0.4,200101.8,301.8,100101.8
0.102,300,0.2,0.1,0.3,0.4,200102,302,100102
0.1022,300,0.2,0.1,0.3,0.4,200102.2,302.2,100102.2
0.1024,300,0.2,0.1,0.3,0.4,200102.4,302.4,100102.4
0.1026,300,0.2,0.1,0.3,0.4,200102.6,302.6,100102.6
0.1028,300,0.2,0.1,0.3,0.4,200102.8,302.8,100102.8
0.103,300,0.2,0.1,0.3,0.4,200103,303,100103
0.1032,300,0.2,0.1,0.3,0.4,200103.2,303.2,100103.2
0.1034,300,0.2,0.1,0.3,0.4,200103.4,303.4,100103.4
0.1036,300,0.2,0.1,0.3,0.4,200103.6,303.6,100103.6
0.1038,300,0.2,0.1,0.3,0.4,200103.8,303.8,100103.8
0.104,300,0.2,0.1,0.3,0.4,200104,304,100104
0.1042,300,0.2,0.1,0.3,0.4,200104.2,304.2,100104.2
0.1044,300,0.2,0.1,0.3,0.4,200104.4,304.4,100104.4
0.1046,300,0.2,0.1,0.3,0.4,200104.6,304.6,100104.6
0.1048,300,0.2,0.1,0.3,0.4,200104.8,304.8,100104.8
0.105,300,0.2,0.1,0.3,0.4,200105,305,100105
0.1052,300,0.2,0.1,0.3,0.4,200105.2,305.2,100105.2
0.1054,300,0.2,0.1,0.3,0.4,200105.4,305.4,100105.4
0.1056,300,0.2,0.1,0.3,0.4,200105.6,305.6,100105.6
0.1058,300,0.2,0.1,0.3,0.4,200105.8,305.8,100105.8
0.106,300,0.2,0.1,0.3,0.4,200106,306,100106
0.1062,300,0.2,0.1,0.3,0.4,200106.2,306.2,100106.2
0.1064,300,0.2,0.1,0.3,0.4,200106.4,306.4,100106.4
0.1066,300,0.2,0.1,0.3,0.4,200106.6,306.6,100106.6
0.1068,300,0.2,0.1,0.3,0.4,200106.8,306.8,100106.8
0.107,300,0.2,0.1,0.3,0.4,200107,307,100107
0.1072,300,0.2,0.1,0.3,0.4,200107.2,307.2,100107.2
0.1074,300,0.2,0.1,0.3,0.4,200107.4,307.4,100107.4
0.1076,300,0.2,0.1,0.3,0.4,200107.6,307.6,100107.6
0.1078,300,0.2,0.1,0.3,0.4,200107.8,307.8,100107.8
0.108,300,0.2,0.1,0.3,0.4,200108,308,100108
0.1082,300,0.2,0.1,0.3,0.4,200108.2,308.2,100108.2
0.1084,300,0.2,0.1,0.3,0.4,200108.4,308.4,100108.4
0.1086,300,0.2,0.1,0.3,0.4,200108.6,308.6,100108.6
0.1088,300,0.2,0.1,0.3,0.4,200108.8,308.8,100108.8
0.109,300,0.2,0.1,0.3,0.4,200109,309,100109
0.1092,300,0.2,0.1,0.3,0.4,200109.2,309.2,100109.2
0.1094,300,0.2,0.1,0.3,0.4,200109.4,309.4,100109.4
0.1096,300,0.2,0.1,0.3,0.4,200109.6,309.6,100109.6
0.1098,300,0.2,0.1,0.3,0.4,200109.8,309.8,100109.8
0.11,300,0.2,0.1,0.3,0.4,200110,310,100110
0.1102,300,0.2,0.1,0.3,0.4,200110.2,310.2,100110.2
0.1104,300,0.2,0.1,0.3,0.4,200110.4,310.4,100110.4
0.1106,300,0.2,0.1,0.3,0.4,200110.6,310.6,100110.6
0.1108,300,0.2,0.1,0.3,0.4,200110.8,310.8,100110.8
0.111,300,0.2,0.1,0.3,0.4,200111,311,100111
0.1112,300,0.2,0.1,0.3,0.4,200111.2,311.2,100111.2
0.1114,300,0.2,0.1,0.3,0.4,200111.4,311.4,100111.4
0.1116,300,0.2,0.1,0.3,0.4,200111.6,311.6,100111.6
0.1118,300,0.2,0.1,0.3,0.4,200111.8,311.8,100111.8
0.112,300,0.2,0.1,0.3,0.4,200112,312,100112
0.1122,300,0.2,0.1,0.3,0.4,200112.2,312.2,100112.2
0.1124,300,0.2,0.1,0.3,0.4,200112.4,312.4,100112.4
0.1126,300,0.2,0.1,0.3,0.4,200112.6,312.6,100112.6
0.1128,300,0.2,0.1,0.3,0.4,200112.8,312.8,100112.8
0.113,300,0.2,0.1,0.3,0.4,200113,313,100113
0.1132,300,0.2,0.1,0.3,0.4,200113.2,313.2,100113.2
0.1134,300,0.2,0.1,0.3,0.4,200113.4,313.4,100113.4
0.1136,300,0.2,0.1,0.3,0.4,200113.6,313.6,100113.6
0.1138,300,0.2,0.1,0.3,0.4,200113.8,313.8,100113.8
0.114,300,0.2,0.1,0.3,0.4,200114,314,100114
0.1142,300,0.2,0.1,0.3,0.4,200114.2,314.2,100114.2
0.1144,300,0.2,0.1,0.3,0.4,200114.4,314.4,100114.4
0.1146,300,0.2,0.1,0.3,0.4,200114.6,314.6,100114.6
0.1148,300,0.2,0.1,0.3,0.4,200114.8,314.8,100114.8
0.115,300,0.2,0.1,0.3,0.4,200115,315,100115
0.1152,300,0.2,0.1,0.3,0.4,200115.2,315.2,100115.2
0.1154,300,0.2,0.1,0.3,0.4,200115.4,315.4,100115.4
0.1156,300,0.2,0.1,0.3,0.4,200115.6,315.6,100115.6
0.1158,300,0.2,0.1,0.3,0.4,200115.8,315.8,100115.8
0.116,300,0.2,0.1,0.3,0.4,200116,316,100116
0.1162,300,0.2,0.1,0.3,0.4,200116.2,316.2,100116.2
0.1164,300,0.2,0.1,0.3,0.4,200116.4,316.4,100116.4
0.1166,300,0.2,0.1,0.3,0.4,200116.6,316.6,100116.6
0.1168,300,0.2,0.1,0.3,0.4,200116.8,316.8,100116.8
0.117,300,0.2,0.1,0.3,0.4,200117,317,100117
0.1172,300,0.2,0.1,0.3,0.4,200117.2,317.2,100117.2
0.1174,300,0.2,0.1,0.3,0.4,200117.4,317.4,100117.4
0.1176,300,0.2,0.1,0.3,0.4,200117.6,317.6,100117.6
0.1178,300,0.2,0.1,0.3,0.4,200117.8,317.8,100117.8
0.118,300,0.2,0.1,0.3,0.4,200118,318,100118
0.1182,300,0.2,0.1,0.3,0.4,200118.2,318.2,100118.2
0.1184,300,0.2,0.1,0.3,0.4,200118.4,318.4,100118.4
0.1186,300,0.2,0.1,0.3,0.4,200118.6,318.6,100118.6
0.1188,300,0.2,0.1,0.3,0.4,200118.8,318.8,100118.8
0.119,300,0.2,0.1,0.3,0.4,200119,319,100119
0.1192,300,0.2,0.1,0.3,0.4,200119.2,319.2,100119.2
0.1194,300,0.2,0.1,0.3,0.4,200119.4,319.4,100119.4
0.1196,300,0.2,0.1,0.3,0.4,200119.6,319.6,100119.6
0.1198,300,0.2,0.1,0.3,0.4,200119.8,319.8,100119.8
0.12,300,0.2,0.1,0.3,0.4,200120,320,100120
0.1202,300,0.2,0.1,0.3,0.4,200120.2,320.2,100120.2
0.1204,300,0.2,0.1,0.3,0.4,200120.4,320.4,100120.4
0.1206,300,0.2,0.1,0.3,0.4,200120.6,320.6,100120.6
0.1208,300,0.2,0.1,0.3,0.4,200120.8,320.8,100120.8
0.121,300,0.2,0.1,0.3,0.4,200121,321,100121
0.1212,300,0.2,0.1,0.3,0.4,200121.2,321.2,100121.2
0.1214,300,0.2,0.1,0.3,0.4,200121.4,321.4,100121.4
0.1216,300,0.2,0.1,0.3,0.4,200121.6,321.6,100121.6
0.1218,300,0.2,0.1,0.3,0.4,200121.8,321.8,100121.8
0.122,300,0.2,0.1,0.3,0.4,200122,322,100122
0.1222,300,0.2,0.1,0.3,0.4,200122.2,322.2,100122.2
0.1224,300,0.2,0.1,0.3,0.4,200122.4,322.4,100122.4
0.1226,300,0.2,0.1,0.3,0.4,200122.6,322.6,100122.6
0.1228,300,0.2,0.1,0.3,0.4,200122.8,322.8,100122.8
0.123,300,0.2,0.1,0.3,0.4,200123,323,100123
0.1232,300,0.2,0.1,0.3,0.4,200123.2,323.2,100123.2
0.1234,300,0.2,0.1,0.3,0.4,200123.4,323.4,100123.4
0.1236,300,0.2,0.1,0.3,0.4,200123.6,323.6,100123.6
0.1238,300,0.2,0.1,0.3,0.4,200123.8,323.8,100123.8
0.124,300,0.2,0.1,0.3,0.4,200124,324,100124
0.1242,300,0.2,0.1,0.3,0.4,200124.2,324.2,100124.2
0.1244,300,0.2,0.1,0.3,0.4,200124.4,324.4,100124.4
0.1246,300,0.2,0.1,0.3,0.4,200124.6,324.6,100124.6
0.1248,300,0.2,0.1,0.3,0.4,200124.8,324.8,100124.8
0.125,300,0.2,0.1,0.3,0.4,200125,325,100125
0.1252,300,0.2,0.1,0.3,0.4,200125.2,325.2,100125.2
0.1254,300,0.2,0.1,0.3,0.4,200125.4,325.4,100125.4
0.1256,300,0.2,0.1,0.3,0.4,200125.6,325.6,100125.6
0.1258,300,0.2,0.1,0.3,0.4,200125.8,325.8,100125.8
0.126,300,0.2,0.1,0.3,0.4,200126,326,100126
0.1262,300,0.2,0.1,0.3,0.4,200126.2,326.2,100126.2
0.1264,300,0.2,0.1,0.3,0.4,200126.4,326.4,100126.4
0.1266,300,0.2,0.1,0.3,0.4,200126.6,326.6,100126.6
0.1268,300,0.2,0.1,0.3,0.4,200126.8,326.8,100126.8
0.127,300,0.2,0.1,0.3,0.4,200127,327,100127
0.1272,300,0.2,0.1,0.3,0.4,200127.2,327.2,100127.2
0.1274,300,0.2,0.1,0.3,0.4,200127.4,327.4,100127.4
0.1276,300,0.2,0.1,0.3,0.4,200127.6,327.6,100127.6
0.1278,300,0.2,0.1,0.3,0.4,200127.8,327.8,100127.8
0.128,300,0.2,0.1,0.3,0.4,200128,328,100128
0.1282,300,0.2,0.1,0.3,0.4,200128.2,328.2,100128.2
0.1284,300,0.2,0.1,0.3,0.4,200128.4,328.4,100128.4
0.1286,300,0.2,0.1,0.3,0.4,200128.6,328.6,100128.6
0.1288,300,0.2,0.1,0.3,0.4,200128.8,328.8,100128.8
0.129,300,0.2,0.1,0.3,0.4,200129,329,100129
0.1292,300,0.2,0.1,0.3,0.4,200129.2,329.2,100129.2
0.1294,300,0.2,0.1,0.3,0.4,200129.4,329.4,100129.4
0.1296,300,0.2,0.1,0.3,0.4,200129.6,329.6,100129.6
0.1298,300,0.2,0.1,0.3,0.4,200129.8,329.8,100129.8
0.13,300,0.2,0.1,0.3,0.4,200130,330,100130
0.1302,300,0.2,0.1,0.3,0.4,200130.2,330.2,100130.2
0.1304,300,0.2,0.1,0.3,0.4,200130.4,330.4,100130.4
0.1306,300,0.2,0.1,0.3,0.4,200130.6,330.6,100130.6
0.1308,300,0.2,0.1,0.3,0.4,200130.8,330.8,100130.8
0.131,300,0.2,0.1,0.3,0.4,200131,331,100131
0.1312,300,0.2,0.1,0.3,0.4,200131.2,331.2,100131.2
0.1314,300,0.2,0.1,0.3,0.4,200131.4,331.4,100131.4
0.1316,300,0.2,0.1,0.3,0.4,200131.6,331.6,100131.6
0.1318,300,0.2,0.1,0.3,0.4,200131.8,331.8,100131.8
0.132,300,0.2,0.1,0.3,0.4,200132,332,100132
0.1322,300,0.2,0.1,0.3,0.4,200132.2,332.2,100132.2
0.1324,300,0.2,0.1,0.3,0.4,200132.4,332.4,100132.4
0.1326,300,0.2,0.1,0.3,0.4,200132.6,332.6,100132.6
0.1328,300,0.2,0.1,0.3,0.4,200132.8,332.8,100132.8
0.133,300,0.2,0.1,0.3,0.4,200133,333,100133
0.1332,300,0.2,0.1,0.3,0.4,200133.2,333.2,100133.2
0.1334,300,0.2,0.1,0.3,0.4,200133.4,333.4,100133.4
0.1336,300,0.2,0.1,0.3,0.4,200133.6,333.6,100133.6
0.1338,300,0.2,0.1,0.3,0.4,200133.8,333.8,100133.8
0.134,300,0.2,0.1,0.3,0.4,200134,334,100134
0.1342,300,0.2,0.1,0.3,0.4,200134.2,334.2,100134.2
0.1344,300,0.2,0.1,0.3,0.4,200134.4,334.4,100134.4
0.1346,300,0.2,0.1,0.3,0.4,200134.6,334.6,100134.6
0.1348,300,0.2,0.1,0.3,0.4,200134.8,334.8,100134.8
0.135,300,0.2,0.1,0.3,0.4,200135,335,100135
0.1352,300,0.2,0.1,0.3,0.4,200135.2,335.2,100135.2
0.1354,300,0.2,0.1,0.3,0.4,200135.4,335.4,100135.4
0.1356,300,0.2,0.1,0.3,0.4,200135.6,335.6,100135.6
0.1358,300,0.2,0.1,0.3,0.4,200135.8,335.8,100135.8
0.136,300,0.2,0.1,0.3,0.4,200136,336,100136
0.1362,300,0.2,0.1,0.3,0.4,200136.2,336.2,100136.2
0.1364,300,0.2,0.1,0.3,0.4,200136.4,336.4,100136.4
0.1366,300,0.2,0.1,0.3,0.4,200136.6,336.6,100136.6
0.1368,300,0.2,0.1,0.3,0.4,200136.8,336.8,100136.8
0.137,300,0.2,0.1,0.3,0.4,200137,337,100137
0.1372,300,0.2,0.1,0.3,0.4,200137.2,337.2,100137.2
0.1374,300,0.2,0.1,0.3,0.4,200137.4,337.4,100137.4
0.1376,300,0.2,0.1,0.3,0.4,200137.6,337.6,100137.6
0.1378,300,0.2,0.1,0.3,0.4,200137.8,337.8,100137.8
0.138,300,0.2,0.1,0.3,0.4,200138,338,100138
0.1382,300,0.2,0.1,0.3,0.4,200138.2,338.2,100138.2
0.1384,300,0.2,0.1,0.3,0.4,200138.4,338.4,100138.4
0.1386,300,0.2,0.1,0.3,0.4,200138.6,338.6,100138.6
0.1388,300,0.2,0.1,0.3,0.4,200138.8,338.8,100138.8
0.139,300,0.2,0.1,0.3,0.4,200139,339,100139
0.1392,300,0.2,0.1,0.3,0.4,200139.2,339.2,100139.2
0.1394,300,0.2,0.1,0.3,0.4,200139.4,339.4,100139.4
0.1396,300,0.2,0.1,0.3,0.4,200139.6,339.6,100139.6
0.1398,300,0.2,0.1,0.3,0.4,200139.8,339.8,100139.8
0.14,300,0.2,0.1,0.3,0.4,200140,340,100140
0.1402,300,0.2,0.1,0.3,0.4,200140.2,340.2,100140.2
0.1404,300,0.2,0.1,0.3,0.4,200140.4,340.4,100140.4
0.1406,300,0.2,0.1,0.3,0.4,200140.6,340.6,100140.6
0.1408,300,0.2,0.1,0.3,0.4,200140.8,340.8,100140.8
0.141,300,0.2,0.1,0.3,0.4,200141,341,100141
0.1412,300,0.2,0.1,0.3,0.4,200141.2,341.2,100141.2
0.1414,300,0.2,0.1,0.3,0.4,200141.4,341.4,100141.4
0.1416,300,0.2,0.1,0.3,0.4,200141.6,341.6,100141.6
0.1418,300,0.2,0.1,0.3,0.4,200141.8,341.8,100141.8
0.142,300,0.2,0.1,0.3,0.4,200142,342,100142
0.1422,300,0.2,0.1,0.3,0.4,200142.2,342.2,100142.2
0.1424,300,0.2,0.1,0.3,0.4,200142.4,342.4,100142.4
0.1426,300,0.2,0.1,0.3,0.4,200142.6,342.6,100142.6
0.1428,300,0.2,0.1,0.3,0.4,200142.8,342.8,100142.8
0.143,300,0.2,0.1,0.3,0.4,200143,343,100143
0.1432,300,0.2,0.1,0.3,0.4,200143.2,343.2,100143.2
0.1434,300,0.2,0.1,0.3,0.4,200143.4,343.4,100143.4
0.1436,300,0.2,0.1,0.3,0.4,200143.6,343.6,100143.6
0.1438,300,0.2,0.1,0.3,0.4,200143.8,343.8,100143.8
0.144,300,0.2,0.1,0.3,0.4,200144,344,100144
0.1442,300,0.2,0.1,0.3,0.4,200144.2,344.2,100144.2
0.1444,300,0.2,0.1,0.3,0.4,200144.4,344.4,100144.4
0.1446,300,0.2,0.1,0.3,0.4,200144.6,344.6,100144.6
0.1448,300,0.2,0.1,0.3,0.4,200144.8,344.8,100144.8
0.145,300,0.2,0.1,0.3,0.4,200145,345,100145
0.1452,300,0.2,0.1,0.3,0.4,200145.2,345.2,100145.2
0.1454,300,0.2,0.1,0.3,0.4,200145.4,345.4,100145.4
0.1456,300,0.2,0.1,0.3,0.4,200145.6,345.6,100145.6
0.1458,300,0.2,0.1,0.3,0.4,200145.8,345.8,100145.8
0.146,300,0.2,0.1,0.3,0.4,200146,346,100146
0.1462,300,0.2,0.1,0.3,0.4,200146.2,346.2,100146.2
0.1464,300,0.2,0.1,0.3,0.4,200146.4,346.4,100146.4
0.1466,300,0.2,0.1,0.3,0.4,200146.6,346.6,100146.6
0.1468,300,0.2,0.1,0.3,0.4,200146.8,346.8,100146.8
0.147,300,0.2,0.1,0.3,0.4,200147,347,100147
0.1472,300,0.2,0.1,0.3,0.4,200147.2,347.2,100147.2
0.1474,300,0.2,0.1,0.3,0.4,200147.4,347.4,100147.4
0.1476,300,0.2,0.1,0.3,0.4,200147.6,347.6,100147.6
0.1478,300,0.2,0.1,0.3,0.4,200147.8,347.8,100147.8
0.148,300,0.2,0.1,0.3,0.4,200148,348,100148
0.1482,300,0.2,0.1,0.3,0.4,200148.2,348.2,100148.2
0.1484,300,0.2,0.1,0.3,0.4,200148.4,348.4,100148.4
0.1486,300,0.2,0.1,0.3,0.4,200148.6,348.6,100148.6
0.1488,300,0.2,0.1,0.3,0.4,200148.8,348.8,100148.8
0.149,300,0.2,0.1,0.3,0.4,200149,349,100149
0.1492,300,0.2,0.1,0.3,0.4,200149.2,349.2,100149.2
0.1494,300,0.2,0.1,0.3,0.4,200149.4,349.4,100149.4
0.1496,300,0.2,0.1,0.3,0.4,200149.6,349.6,100149.6
0.1498,300,0.2,0.1,0.3,0.4,200149.8,349.8,100149.8
0.15,300,0.2,0.1,0.3,0.4,200150,350,100150
0.1502,300,0.2,0.1,0.3,0.4,200150.2,350.2,100150.2
0.1504,300,0.2,0.1,0.3,0.4,200150.4,350.4,100150.4
0.1506,300,0.2,0.1,0.3,0.4,200150.6,350.6,100150.6
0.1508,300,0.2,0.1,0.3,0.4,200150.8,350.8,100150.8
0.151,300,0.2,0.1,0.3,0.4,200151,351,100151
0.1512,300,0.2,0.1,0.3,0.4,200151.2,351.2,100151.2
0.1514,300,0.2,0.1,0.3,0.4,200151.4,351.4,100151.4
0.1516,300,0.2,0.1,0.3,0.4,200151.6,351.6,100151.6
0.1518,300,0.2,0.1,0.3,0.4,200151.8,351.8,100151.8
0.152,300,0.2,0.1,0.3,0.4,200152,352,100152
0.1522,300,0.2,0.1,0.3,0.4,200152.2,352.2,100152.2
0.1524,300,0.2,0.1,0.3,0.4,200152.4,352.4,100152.4
0.1526,300,0.2,0.1,0.3,0.4,200152.6,352.6,100152.6
0.1528,300,0.2,0.1,0.3,0.4,200152.8,352.8,100152.8
0.153,300,0.2,0.1,0.3,0.4,200153,353,100153
0.1532,300,0.2,0.1,0.3,0.4,200153.2,353.2,100153.2
0.1534,300,0.2,0.1,0.3,0.4,200153.4,353.4,100153.4
0.1536,300,0.2,0.1,0.3,0.4,200153.6,353.6,100153.6
0.1538,300,0.2,0.1,0.3,0.4,200153.8,353.8,100153.8
0.154,300,0.2,0.1,0.3,0.4,200154,354,100154
0.1542,300,0.2,0.1,0.3,0.4,200154.2,354.2,100154.2
0.1544,300,0.2,0.1,0.3,0.4,200154.4,354.4,100154.4
0.1546,300,0.2,0.1,0.3,0.4,200154.6,354.6,100154.6
0.1548,300,0.2,0.1,0.3,0.4,200154.8,354.8,100154.8
0.155,300,0.2,0.1,0.3,0.4,200155,355,100155
0.1552,300,0.2,0.1,0.3,0.4,200155.2,355.2,100155.2
0.1554,300,0.2,0.1,0.3,0.4,200155.4,355.4,100155.4
0.1556,300,0.2,0.1,0.3,0.4,200155.6,355.6,100155.6
0.1558,300,0.2,0.1,0.3,0.4,200155.8,355.8,100155.8
